Date,Price,Open,High,Low,Vol.,Change %
2026-05-08,"1,997.38","1,996.47","2,010.20","1,988.40",348.10M,0.50%
2026-05-07,"1,987.42","2,004.35","2,008.04","1,979.62",365.34M,-0.20%
2026-05-06,"1,991.50","1,972.56","2,002.52","1,972.56",408.51M,1.37%
2026-05-05,"1,964.58","1,974.73","1,989.22","1,962.98",418.47M,0.30%
2026-05-04,"1,958.69","1,961.98","1,984.14","1,948.33",427.17M,-0.22%
2026-05-01,"1,962.95","1,957.06","1,984.15","1,943.95",376.37M,0.51%
2026-04-30,"1,953.03","1,965.28","1,966.90","1,916.32",483.87M,1.24%
2026-04-29,"1,929.12","1,915.96","1,937.45","1,914.08",394.25M,0.10%
2026-04-28,"1,927.21","1,926.82","1,937.38","1,924.06",325.21M,-0.68%
2026-04-27,"1,940.35","1,946.36","1,951.09","1,930.44",327.62M,-0.76%
2026-04-24,"1,955.27","1,940.18","1,957.95","1,934.01",319.16M,1.36%
2026-04-23,"1,929.02","1,932.31","1,945.20","1,912.16",358.17M,-0.93%
2026-04-22,"1,947.19","1,946.09","1,954.77","1,939.25",292.85M,0.44%
2026-04-21,"1,938.64","1,970.53","1,970.53","1,933.77",332.04M,-0.49%
2026-04-20,"1,948.26","1,957.07","1,958.69","1,930.55",305.53M,-0.65%
2026-04-17,"1,961.00","1,953.28","1,986.29","1,950.90",436.12M,1.97%
2026-04-16,"1,923.13","1,933.61","1,933.61","1,906.14",330.02M,-0.24%
2026-04-15,"1,927.84","1,905.20","1,932.81","1,896.91",369.24M,1.37%
2026-04-14,"1,901.85","1,868.30","1,911.80","1,868.30",346.77M,2.54%
2026-04-13,"1,854.68","1,832.73","1,854.90","1,824.62",297.32M,0.85%
2026-04-10,"1,838.98","1,839.87","1,845.02","1,827.79",296.23M,0.55%
2026-04-09,"1,829.00","1,791.84","1,831.24","1,784.22",338.30M,2.46%
2026-04-08,"1,785.02","1,814.47","1,815.29","1,775.99",432.82M,2.82%
2026-04-07,"1,736.03","1,736.86","1,738.00","1,711.16",338.77M,-0.91%
2026-04-06,"1,751.95","1,736.00","1,755.40","1,736.00",289.04M,-0.70%
2026-04-01,"1,764.30","1,761.95","1,777.24","1,746.17",452.14M,0.92%
2026-03-31,"1,748.22","1,722.83","1,755.95","1,712.69",403.05M,3.28%
2026-03-30,"1,692.76","1,704.17","1,717.63","1,685.13",340.99M,0.05%
2026-03-27,"1,691.83","1,731.29","1,734.05","1,688.51",368.54M,-3.05%
2026-03-26,"1,745.05","1,765.50","1,781.23","1,743.60",302.01M,-1.87%
2026-03-25,"1,778.33","1,786.98","1,796.09","1,768.75",296.15M,1.18%
2026-03-24,"1,757.55","1,755.87","1,768.12","1,747.80",295.34M,-0.54%
2026-03-23,"1,767.17","1,764.89","1,787.77","1,758.73",373.67M,2.46%
2026-03-20,"1,724.69","1,748.19","1,748.19","1,715.49",620.45M,-1.86%
2026-03-19,"1,757.38","1,752.19","1,766.05","1,744.07",340.44M,-0.87%
2026-03-18,"1,772.74","1,805.57","1,810.61","1,769.52",324.41M,-2.32%
2026-03-17,"1,814.78","1,806.15","1,818.45","1,806.15",314.60M,1.00%
2026-03-16,"1,796.89","1,784.72","1,805.32","1,784.72",333.35M,1.34%
2026-03-13,"1,773.20","1,795.24","1,798.76","1,770.12",317.83M,-0.65%
2026-03-12,"1,784.80","1,806.77","1,812.88","1,784.07",386.03M,-2.21%
2026-03-11,"1,825.06","1,842.28","1,852.23","1,815.95",327.50M,-0.27%
2026-03-10,"1,829.99","1,831.94","1,848.12","1,822.05",349.71M,-0.01%
2026-03-09,"1,830.10","1,806.54","1,834.85","1,773.81",444.56M,0.11%
2026-03-06,"1,828.00","1,836.96","1,838.93","1,819.98",386.24M,-1.96%
2026-03-05,"1,864.52","1,849.82","1,872.38","1,848.01",407.88M,0.26%
2026-03-04,"1,859.69","1,831.53","1,863.95","1,830.97",383.06M,2.24%
2026-03-03,"1,818.86","1,795.56","1,824.53","1,777.53",427.80M,-0.86%
2026-03-02,"1,834.67","1,810.88","1,838.80","1,804.45",449.69M,-1.08%
2026-02-27,"1,854.79","1,837.65","1,855.52","1,832.08",418.55M,0.04%
2026-02-26,"1,854.14","1,864.60","1,865.87","1,839.04",337.31M,-0.40%
2026-02-25,"1,861.50","1,862.71","1,868.67","1,851.18",331.37M,0.48%
2026-02-24,"1,852.60","1,829.42","1,858.52","1,826.14",334.42M,1.58%
2026-02-23,"1,823.70","1,850.07","1,850.95","1,805.92",386.60M,-2.15%
2026-02-20,"1,863.80","1,833.69","1,866.41","1,830.28",399.79M,1.27%
2026-02-19,"1,840.45","1,838.68","1,846.44","1,828.65",350.14M,-0.53%
2026-02-18,"1,850.18","1,835.55","1,862.74","1,833.64",347.68M,1.00%
2026-02-17,"1,831.86","1,831.46","1,833.52","1,806.83",423.80M,-0.02%
2026-02-13,"1,832.20","1,829.07","1,848.51","1,820.30",426.71M,-0.08%
2026-02-12,"1,833.67","1,868.66","1,879.22","1,827.57",513.02M,-1.58%
2026-02-11,"1,863.05","1,877.34","1,882.13","1,853.41",450.86M,-0.55%
2026-02-10,"1,873.44","1,866.42","1,892.46","1,865.73",402.44M,0.45%
2026-02-09,"1,865.04","1,857.96","1,879.80","1,840.97",381.96M,-0.34%
2026-02-06,"1,871.49","1,823.44","1,874.41","1,820.79",501.52M,-0.66%
2026-02-05,"1,883.84","1,900.01","1,903.34","1,873.79",449.62M,-2.59%
2026-02-04,"1,933.87","1,956.96","1,962.03","1,921.69",472.89M,-1.16%
2026-02-03,"1,956.51","1,982.12","1,988.28","1,936.07",429.31M,-0.95%
2026-02-02,"1,975.23","1,951.80","1,982.74","1,946.88",362.95M,0.72%
2026-01-30,"1,961.14","1,959.49","1,979.00","1,951.66",406.32M,-0.07%
2026-01-29,"1,962.52","1,981.76","1,985.66","1,944.79",473.27M,-0.64%
2026-01-28,"1,975.14","1,997.61","2,007.23","1,972.08",353.37M,-0.67%
2026-01-27,"1,988.52","1,982.79","1,992.05","1,968.83",343.75M,0.67%
2026-01-26,"1,975.29","1,988.86","1,993.38","1,974.93",319.69M,-0.71%
2026-01-23,"1,989.40","1,974.20","1,994.76","1,970.08",298.30M,0.73%
2026-01-22,"1,975.02","1,965.50","1,981.83","1,954.72",315.58M,1.22%
2026-01-21,"1,951.31","1,925.80","1,959.76","1,919.39",393.15M,1.60%
2026-01-20,"1,920.64","1,941.60","1,946.16","1,915.77",410.83M,-2.82%
2026-01-16,"1,976.41","1,981.99","1,987.18","1,966.55",361.60M,-0.17%
2026-01-15,"1,979.84","1,983.90","1,990.22","1,974.13",306.64M,0.41%
2026-01-14,"1,971.82","1,992.16","1,992.35","1,963.12",351.97M,-1.75%
2026-01-13,"2,007.03","2,016.40","2,019.78","1,993.24",327.50M,-0.51%
2026-01-12,"2,017.26","2,005.01","2,027.11","2,002.06",330.90M,0.04%
2026-01-09,"2,016.52","1,992.51","2,018.83","1,978.70",385.53M,1.14%
2026-01-08,"1,993.84","1,959.76","1,996.08","1,954.61",452.26M,1.72%
2026-01-07,"1,960.16","1,960.77","1,982.00","1,960.14",341.38M,-0.08%
2026-01-06,"1,961.67","1,935.22","1,964.89","1,930.99",437.15M,0.94%
2026-01-05,"1,943.36","1,913.47","1,955.79","1,913.47",373.34M,1.93%
2026-01-02,"1,906.48","1,939.91","1,942.62","1,895.13",345.99M,-1.14%
2025-12-31,"1,928.43","1,942.82","1,944.58","1,927.72",226.32M,-0.80%
2025-12-30,"1,943.90","1,944.95","1,949.67","1,940.65",211.01M,-0.32%
2025-12-29,"1,950.23","1,957.11","1,959.59","1,947.59",243.43M,-0.95%
2025-12-26,"1,968.95","1,975.22","1,980.06","1,966.52",198.50M,-0.44%
2025-12-24,"1,977.73","1,975.18","1,978.10","1,967.43",157.15M,0.28%
2025-12-23,"1,972.24","1,968.58","1,976.45","1,966.09",279.88M,0.18%
2025-12-22,"1,968.74","1,965.96","1,975.67","1,962.97",356.55M,0.63%
2025-12-19,"1,956.46","1,963.00","1,965.66","1,954.47",837.54M,-0.31%
2025-12-18,"1,962.49","1,959.05","1,984.04","1,955.69",440.49M,1.78%
2025-12-17,"1,928.23","1,955.09","1,964.08","1,928.21",415.80M,-1.22%
2025-12-16,"1,952.12","1,943.95","1,956.59","1,936.72",408.76M,0.31%
2025-12-15,"1,946.16","1,952.53","1,960.63","1,940.19",440.47M,0.48%
2025-12-12,"1,936.82","1,939.41","1,949.34","1,918.76",387.13M,0.11%
2025-12-11,"1,934.62","1,929.59","1,938.89","1,925.31",348.61M,0.08%
2025-12-10,"1,933.00","1,907.59","1,941.34","1,907.33",389.43M,1.52%
2025-12-09,"1,904.03","1,896.13","1,912.18","1,890.04",297.38M,0.16%
2025-12-08,"1,901.04","1,920.92","1,922.39","1,897.15",339.61M,-1.53%
2025-12-05,"1,930.51","1,926.24","1,937.38","1,924.64",314.74M,0.44%
2025-12-04,"1,922.03","1,933.83","1,936.94","1,909.84",349.38M,-0.48%
2025-12-03,"1,931.29","1,915.09","1,935.14","1,912.07",355.45M,0.83%
2025-12-02,"1,915.45","1,919.95","1,927.92","1,903.67",363.43M,-0.01%
2025-12-01,"1,915.62","1,906.46","1,926.41","1,905.67",352.41M,0.02%
2025-11-28,"1,915.26","1,907.43","1,916.21","1,906.09",178.87M,0.90%
2025-11-26,"1,898.19","1,891.95","1,903.83","1,885.85",338.17M,0.54%
2025-11-25,"1,888.03","1,853.82","1,890.63","1,844.49",411.11M,1.92%
2025-11-24,"1,852.46","1,834.17","1,860.13","1,833.55",495.06M,1.86%
2025-11-21,"1,818.61","1,794.93","1,836.89","1,786.80",483.77M,1.74%
2025-11-20,"1,787.54","1,844.27","1,861.54","1,785.94",490.78M,-1.73%
2025-11-19,"1,819.00","1,829.69","1,829.69","1,806.92",371.43M,0.05%
2025-11-18,"1,818.14","1,846.29","1,849.70","1,815.52",414.58M,-2.50%
2025-11-17,"1,864.70","1,869.28","1,889.71","1,851.98",443.97M,-0.80%
2025-11-14,"1,879.78","1,865.69","1,900.03","1,857.47",392.00M,-0.61%
2025-11-13,"1,891.34","1,934.86","1,939.22","1,887.11",423.67M,-2.73%
2025-11-12,"1,944.45","1,969.93","1,970.42","1,940.12",341.41M,-1.05%
2025-11-11,"1,965.14","1,957.60","1,967.08","1,950.77",352.48M,0.19%
2025-11-10,"1,961.46","1,955.23","1,964.77","1,945.93",388.16M,1.49%
2025-11-07,"1,932.73","1,924.43","1,937.45","1,903.53",466.48M,0.04%
2025-11-06,"1,931.97","1,969.85","1,976.42","1,921.44",453.01M,-2.50%
2025-11-05,"1,981.47","1,964.40","1,985.02","1,950.80",451.72M,1.12%
2025-11-04,"1,959.55","1,971.65","1,988.26","1,957.20",491.43M,-1.85%
2025-11-03,"1,996.58","1,994.06","2,007.07","1,992.58",506.31M,1.70%
2025-10-31,"1,963.14","1,974.07","1,979.21","1,953.17",579.46M,4.08%
2025-10-30,"1,886.13","1,903.20","1,917.87","1,886.11",588.51M,-2.56%
2025-10-29,"1,935.59","1,951.01","1,952.43","1,922.42",481.00M,-0.50%
2025-10-28,"1,945.29","1,939.64","1,959.97","1,934.45",435.84M,0.31%
2025-10-27,"1,939.35","1,932.20","1,947.59","1,928.06",465.03M,1.53%
2025-10-24,"1,910.16","1,920.53","1,923.92","1,908.14",607.67M,-0.12%
2025-10-23,"1,912.45","1,882.05","1,913.20","1,877.03",832.61M,0.74%
2025-10-22,"1,898.39","1,909.08","1,911.35","1,886.98",702.46M,-1.00%
2025-10-21,"1,917.60","1,897.76","1,926.37","1,897.76",599.69M,1.32%
2025-10-20,"1,892.68","1,883.00","1,893.82","1,880.58",339.43M,1.00%
2025-10-17,"1,873.86","1,860.85","1,878.55","1,854.18",403.17M,0.64%
2025-10-16,"1,861.89","1,878.60","1,889.26","1,847.02",390.85M,-0.88%
2025-10-15,"1,878.33","1,884.95","1,895.17","1,860.04",364.34M,0.10%
2025-10-14,"1,876.40","1,852.33","1,890.03","1,840.97",378.03M,-0.26%
2025-10-13,"1,881.24","1,853.59","1,884.03","1,853.49",353.00M,2.29%
2025-10-10,"1,839.12","1,903.23","1,910.74","1,838.65",456.00M,-3.29%
2025-10-09,"1,901.76","1,895.49","1,903.97","1,880.20",348.06M,-0.20%
2025-10-08,"1,905.57","1,902.60","1,913.00","1,885.29",358.27M,0.56%
2025-10-07,"1,894.87","1,914.84","1,920.45","1,892.90",470.95M,-1.43%
2025-10-06,"1,922.32","1,913.99","1,924.44","1,896.87",403.45M,1.04%
2025-10-03,"1,902.44","1,928.14","1,931.58","1,892.53",470.48M,-0.81%
2025-10-02,"1,917.89","1,939.97","1,939.97","1,916.41",434.39M,-0.69%
2025-10-01,"1,931.16","1,910.50","1,938.25","1,909.28",448.56M,0.69%
2025-09-30,"1,917.97","1,926.63","1,927.49","1,902.25",411.65M,-0.55%
2025-09-29,"1,928.67","1,924.64","1,931.53","1,915.92",484.51M,0.55%
2025-09-26,"1,918.05","1,896.55","1,919.80","1,891.58",427.15M,1.45%
2025-09-25,"1,890.66","1,906.66","1,906.66","1,882.40",413.84M,-1.47%
2025-09-24,"1,918.77","1,918.16","1,923.71","1,907.26",367.56M,0.70%
2025-09-23,"1,905.48","1,938.57","1,938.57","1,903.46",376.59M,-1.44%
2025-09-22,"1,933.28","1,938.70","1,951.02","1,933.05",383.73M,-0.43%
2025-09-19,"1,941.70","1,945.06","1,953.62","1,940.08",678.66M,0.34%
2025-09-18,"1,935.03","1,947.91","1,952.49","1,933.93",377.75M,-0.51%
2025-09-17,"1,944.88","1,946.02","1,955.78","1,921.74",406.77M,-0.31%
2025-09-16,"1,950.89","1,944.70","1,954.34","1,938.16",387.50M,0.82%
2025-09-15,"1,934.96","1,947.46","1,953.04","1,925.96",444.18M,1.10%
2025-09-12,"1,914.00","1,901.49","1,916.83","1,901.33",435.70M,0.57%
2025-09-11,"1,903.18","1,878.91","1,905.66","1,874.49",402.86M,1.70%
2025-09-10,"1,871.36","1,897.98","1,898.73","1,866.74",363.85M,-1.58%
2025-09-09,"1,901.39","1,899.24","1,903.17","1,886.69",306.99M,0.09%
2025-09-08,"1,899.71","1,900.18","1,906.02","1,892.69",381.23M,0.53%
2025-09-05,"1,889.68","1,899.32","1,912.40","1,882.57",410.87M,-0.12%
2025-09-04,"1,892.00","1,871.82","1,892.61","1,867.66",332.44M,2.25%
2025-09-03,"1,850.34","1,843.44","1,860.16","1,842.49",331.51M,0.43%
2025-09-02,"1,842.44","1,830.72","1,844.58","1,826.10",342.48M,-0.95%
2025-08-29,"1,860.03","1,882.12","1,884.29","1,855.00",310.29M,-1.14%
2025-08-28,"1,881.57","1,877.76","1,883.33","1,870.17",312.10M,0.28%
2025-08-27,"1,876.32","1,875.38","1,882.34","1,873.07",295.42M,0.05%
2025-08-26,"1,875.34","1,865.63","1,876.27","1,863.05",373.54M,0.42%
2025-08-25,"1,867.41","1,862.82","1,873.67","1,858.56",308.74M,-0.13%
2025-08-22,"1,869.91","1,821.84","1,870.50","1,816.80",388.60M,3.18%
2025-08-21,"1,812.21","1,815.80","1,817.75","1,802.30",280.81M,-0.68%
2025-08-20,"1,824.65","1,849.10","1,849.94","1,810.04",336.06M,-1.18%
2025-08-19,"1,846.45","1,853.28","1,863.57","1,841.81",335.32M,-0.37%
2025-08-18,"1,853.40","1,843.07","1,855.15","1,840.56",298.55M,0.38%
2025-08-15,"1,846.34","1,859.11","1,863.85","1,839.16",328.79M,-0.27%
2025-08-14,"1,851.33","1,842.66","1,856.12","1,838.47",369.97M,0.45%
2025-08-13,"1,843.02","1,826.15","1,845.74","1,824.49",378.72M,1.29%
2025-08-12,"1,819.57","1,815.61","1,821.56","1,801.21",352.43M,0.87%
2025-08-11,"1,803.81","1,805.08","1,814.00","1,800.83",385.23M,0.14%
2025-08-08,"1,801.32","1,797.77","1,809.43","1,797.77",346.51M,0.19%
2025-08-07,"1,797.93","1,797.11","1,811.67","1,781.45",373.35M,0.11%
2025-08-06,"1,796.02","1,755.88","1,797.10","1,755.35",355.03M,2.51%
2025-08-05,"1,752.11","1,752.21","1,765.27","1,747.56",342.28M,0.29%
2025-08-04,"1,746.96","1,748.63","1,752.65","1,737.39",400.68M,0.68%
2025-08-01,"1,735.16","1,743.46","1,748.66","1,724.39",517.59M,-3.59%
2025-07-31,"1,799.72","1,821.61","1,821.61","1,796.55",560.76M,-0.38%
2025-07-30,"1,806.62","1,820.74","1,822.39","1,796.83",449.39M,-0.57%
2025-07-29,"1,816.96","1,832.41","1,832.84","1,812.99",400.65M,-0.73%
2025-07-28,"1,830.35","1,826.00","1,838.38","1,819.92",409.49M,0.69%
2025-07-25,"1,817.76","1,810.84","1,822.74","1,807.63",421.96M,0.78%
2025-07-24,"1,803.66","1,801.24","1,819.32","1,798.49",546.50M,-1.23%
2025-07-23,"1,826.07","1,821.98","1,828.56","1,819.59",408.11M,0.41%
2025-07-22,"1,818.58","1,810.24","1,821.69","1,802.64",405.81M,0.67%
2025-07-21,"1,806.44","1,801.83","1,812.76","1,800.60",363.36M,0.60%
2025-07-18,"1,795.64","1,786.10","1,795.93","1,782.67",349.95M,0.98%
2025-07-17,"1,778.20","1,775.15","1,780.78","1,770.51",339.12M,0.31%
2025-07-16,"1,772.75","1,775.86","1,778.88","1,757.67",414.86M,-0.02%
2025-07-15,"1,773.04","1,795.98","1,799.49","1,772.87",347.32M,-1.09%
2025-07-14,"1,792.66","1,788.21","1,793.35","1,783.35",341.14M,0.37%
2025-07-11,"1,786.05","1,778.08","1,790.28","1,770.98",345.49M,0.33%
2025-07-10,"1,780.11","1,766.09","1,783.63","1,766.09",392.55M,0.98%
2025-07-09,"1,762.81","1,759.09","1,769.16","1,752.32",344.25M,0.73%
2025-07-08,"1,749.96","1,764.01","1,766.77","1,748.73",405.49M,-0.64%
2025-07-07,"1,761.18","1,760.39","1,766.51","1,750.06",455.24M,-1.26%
2025-07-03,"1,783.67","1,779.15","1,786.55","1,773.81",275.69M,0.75%
2025-07-02,"1,770.34","1,763.49","1,773.64","1,756.40",507.98M,0.76%
2025-07-01,"1,756.91","1,736.79","1,764.83","1,731.58",593.37M,0.18%
2025-06-30,"1,753.81","1,766.50","1,771.50","1,749.82",444.49M,-0.86%
2025-06-27,"1,769.09","1,748.60","1,769.11","1,738.94",794.35M,1.81%
2025-06-26,"1,737.72","1,721.12","1,741.82","1,716.60",432.81M,1.18%
2025-06-25,"1,717.45","1,744.04","1,747.60","1,710.81",421.06M,-1.13%
2025-06-24,"1,737.00","1,745.56","1,747.36","1,732.42",500.22M,0.71%
2025-06-23,"1,724.70","1,699.69","1,730.70","1,691.26",544.53M,1.75%
2025-06-20,"1,695.04","1,713.22","1,717.44","1,687.15",596.24M,-0.20%
2025-06-18,"1,698.39","1,703.79","1,721.32","1,697.67",407.92M,-0.18%
2025-06-17,"1,701.40","1,717.68","1,724.43","1,698.06",406.72M,-1.55%
2025-06-16,"1,728.25","1,719.71","1,731.24","1,713.20",392.91M,1.20%
2025-06-13,"1,707.72","1,696.71","1,725.72","1,696.03",445.02M,-0.74%
2025-06-12,"1,720.47","1,717.46","1,728.99","1,715.14",362.76M,-0.41%
2025-06-11,"1,727.51","1,753.06","1,756.20","1,721.70",443.22M,-1.02%
2025-06-10,"1,745.30","1,729.47","1,745.71","1,723.45",441.54M,1.19%
2025-06-09,"1,724.76","1,700.16","1,728.78","1,692.26",398.75M,1.08%
2025-06-06,"1,706.39","1,704.72","1,713.12","1,698.25",481.56M,1.64%
2025-06-05,"1,678.89","1,717.22","1,730.76","1,666.42",666.81M,-2.47%
2025-06-04,"1,721.41","1,728.39","1,730.14","1,708.96",427.30M,-0.23%
2025-06-03,"1,725.44","1,724.52","1,742.33","1,721.65",433.61M,0.31%
2025-06-02,"1,720.03","1,709.78","1,720.66","1,689.83",463.06M,0.15%
2025-05-30,"1,717.38","1,721.65","1,730.85","1,702.67",593.51M,-0.58%
2025-05-29,"1,727.33","1,742.71","1,745.88","1,718.78",396.21M,0.21%
2025-05-28,"1,723.74","1,740.71","1,744.21","1,721.75",388.92M,-0.94%
2025-05-27,"1,740.01","1,709.66","1,741.52","1,709.52",453.69M,3.04%
2025-05-23,"1,688.65","1,674.36","1,697.41","1,672.35",378.02M,-0.91%
2025-05-22,"1,704.21","1,691.22","1,717.37","1,686.28",404.22M,0.56%
2025-05-21,"1,694.67","1,713.36","1,721.29","1,687.89",432.59M,-1.91%
2025-05-20,"1,727.68","1,739.52","1,745.46","1,719.15",390.85M,-0.59%
2025-05-19,"1,737.85","1,710.80","1,740.44","1,706.91",343.77M,-0.27%
2025-05-16,"1,742.51","1,732.88","1,742.60","1,728.16",355.86M,0.84%
2025-05-15,"1,727.91","1,717.86","1,732.24","1,710.18",406.20M,-0.68%
2025-05-14,"1,739.82","1,740.47","1,747.20","1,731.93",459.71M,0.38%
2025-05-13,"1,733.26","1,717.61","1,741.36","1,715.69",481.18M,1.41%
2025-05-12,"1,709.11","1,713.79","1,716.27","1,691.89",568.25M,5.66%
2025-05-09,"1,617.63","1,616.20","1,629.94","1,609.87",392.96M,0.63%
2025-05-08,"1,607.45","1,603.61","1,624.67","1,591.65",450.95M,1.35%
2025-05-07,"1,585.98","1,574.02","1,594.57","1,570.72",411.71M,1.02%
2025-05-06,"1,570.04","1,565.08","1,583.53","1,562.99",397.12M,-0.85%
2025-05-05,"1,583.50","1,587.92","1,593.55","1,578.54",416.67M,-1.32%
2025-05-02,"1,604.65","1,598.36","1,616.42","1,584.43",486.01M,1.20%
2025-05-01,"1,585.69","1,586.23","1,603.65","1,580.12",507.43M,0.99%
2025-04-30,"1,570.08","1,547.00","1,574.52","1,524.75",602.65M,-1.11%
2025-04-29,"1,587.63","1,563.20","1,589.26","1,560.86",502.29M,0.59%
2025-04-28,"1,578.35","1,586.64","1,597.91","1,555.42",446.23M,-0.09%
2025-04-25,"1,579.84","1,553.86","1,581.82","1,545.39",471.32M,1.96%
2025-04-24,"1,549.54","1,514.34","1,550.08","1,511.78",431.90M,2.26%
2025-04-23,"1,515.34","1,533.84","1,555.04","1,511.62",591.39M,2.76%
2025-04-22,"1,474.58","1,447.85","1,492.84","1,445.62",472.38M,3.23%
2025-04-21,"1,428.39","1,445.09","1,446.49","1,410.00",419.82M,-2.86%
2025-04-17,"1,470.50","1,475.73","1,480.80","1,459.80",427.09M,0.35%
2025-04-16,"1,465.43","1,487.93","1,501.84","1,445.34",481.26M,-2.69%
2025-04-15,"1,506.00","1,512.77","1,526.24","1,496.16",421.12M,-0.80%
2025-04-14,"1,518.12","1,540.19","1,543.06","1,498.66",568.60M,-0.10%
2025-04-11,"1,519.65","1,494.83","1,521.85","1,472.15",533.98M,1.09%
2025-04-10,"1,503.22","1,525.15","1,526.81","1,453.42",745.49M,-4.12%
2025-04-09,"1,567.77","1,409.63","1,573.69","1,404.60",981.39M,11.36%
2025-04-08,"1,407.83","1,502.54","1,507.91","1,389.42",775.00M,-2.54%
2025-04-07,"1,444.47","1,391.93","1,510.22","1,376.61",957.42M,-0.54%
2025-04-04,"1,452.25","1,462.49","1,505.16","1,443.50",898.10M,-4.50%
2025-04-03,"1,520.70","1,540.18","1,553.03","1,511.17",857.76M,-6.45%
2025-04-02,"1,625.52","1,561.37","1,635.62","1,560.72",562.88M,2.02%
2025-04-01,"1,593.28","1,569.79","1,607.46","1,565.32",490.43M,1.13%
2025-03-31,"1,575.40","1,541.69","1,580.01","1,528.57",564.53M,-0.18%
2025-03-28,"1,578.24","1,618.87","1,618.87","1,572.26",512.84M,-3.27%
2025-03-27,"1,631.56","1,626.34","1,658.06","1,620.84",607.67M,0.09%
2025-03-26,"1,630.06","1,652.43","1,654.95","1,620.42",484.07M,-1.66%
2025-03-25,"1,657.66","1,645.65","1,657.84","1,636.69",440.30M,0.98%
2025-03-24,"1,641.62","1,605.36","1,642.34","1,605.32",521.30M,4.07%
2025-03-21,"1,577.46","1,551.88","1,579.22","1,545.29",940.80M,0.63%
2025-03-20,"1,567.59","1,557.11","1,590.25","1,555.62",438.23M,-0.19%
2025-03-19,"1,570.60","1,550.30","1,579.08","1,547.60",469.76M,1.90%
2025-03-18,"1,541.33","1,548.28","1,550.41","1,532.07",437.73M,-1.90%
2025-03-17,"1,571.11","1,576.60","1,582.38","1,557.59",460.49M,-0.44%
2025-03-14,"1,578.01","1,566.12","1,579.53","1,554.22",417.17M,2.14%
2025-03-13,"1,544.90","1,580.61","1,581.34","1,533.87",497.52M,-2.58%
2025-03-12,"1,585.79","1,598.72","1,603.92","1,563.01",517.08M,1.02%
2025-03-11,"1,569.82","1,574.70","1,597.11","1,549.97",692.74M,-0.26%
2025-03-10,"1,573.91","1,612.21","1,614.38","1,557.09",680.71M,-3.90%
2025-03-07,"1,637.80","1,631.86","1,645.48","1,590.32",556.53M,-0.31%
2025-03-06,"1,642.84","1,664.57","1,676.40","1,633.02",485.11M,-2.93%
2025-03-05,"1,692.42","1,664.56","1,697.65","1,659.29",496.41M,1.75%
2025-03-04,"1,663.36","1,656.70","1,693.86","1,633.46",626.55M,-1.67%
2025-03-03,"1,691.57","1,742.90","1,749.14","1,671.79",500.56M,-2.31%
2025-02-28,"1,731.52","1,698.84","1,733.04","1,692.34",524.65M,1.80%
2025-02-27,"1,700.95","1,744.99","1,751.24","1,699.51",397.06M,-1.78%
2025-02-26,"1,731.86","1,752.78","1,762.62","1,726.46",414.01M,-0.39%
2025-02-25,"1,738.62","1,747.48","1,754.61","1,706.62",479.19M,-0.84%
2025-02-24,"1,753.29","1,774.65","1,777.73","1,747.67",387.13M,-0.87%
2025-02-21,"1,768.75","1,822.52","1,822.79","1,759.23",379.48M,-2.77%
2025-02-20,"1,819.15","1,831.96","1,831.96","1,806.56",323.09M,-1.10%
2025-02-19,"1,839.39","1,829.79","1,840.06","1,827.01",305.24M,0.03%
2025-02-18,"1,838.78","1,847.42","1,848.74","1,824.17",353.32M,-0.52%
2025-02-14,"1,848.32","1,860.46","1,862.46","1,840.86",307.10M,-0.27%
2025-02-13,"1,853.30","1,836.50","1,854.09","1,830.76",369.99M,1.60%
2025-02-12,"1,824.11","1,818.27","1,837.55","1,810.44",361.08M,-0.30%
2025-02-11,"1,829.57","1,840.30","1,847.21","1,823.65",341.21M,-1.23%
2025-02-10,"1,852.31","1,849.13","1,863.57","1,840.70",356.10M,0.50%
2025-02-07,"1,843.18","1,869.46","1,885.41","1,841.47",523.46M,-2.52%
2025-02-06,"1,890.87","1,886.42","1,893.73","1,878.01",543.03M,0.45%
2025-02-05,"1,882.43","1,892.52","1,894.85","1,879.03",384.80M,-1.59%
2025-02-04,"1,912.85","1,889.44","1,915.48","1,888.09",310.62M,1.43%
2025-02-03,"1,885.80","1,871.86","1,894.38","1,852.48",463.38M,-1.35%
2025-01-31,"1,911.57","1,915.52","1,941.66","1,906.54",417.45M,0.09%
2025-01-30,"1,909.76","1,921.26","1,922.97","1,894.11",374.60M,0.61%
2025-01-29,"1,898.26","1,910.64","1,915.09","1,890.66",361.81M,-0.50%
2025-01-28,"1,907.74","1,895.39","1,913.62","1,885.85",391.13M,0.34%
2025-01-27,"1,901.37","1,857.24","1,902.03","1,857.24",353.60M,0.30%
2025-01-24,"1,895.77","1,906.55","1,910.06","1,890.04",265.33M,-0.54%
2025-01-23,"1,906.11","1,895.36","1,906.11","1,888.13",283.00M,0.40%
2025-01-22,"1,898.44","1,896.31","1,909.75","1,891.30",328.36M,-0.07%
2025-01-21,"1,899.73","1,899.83","1,901.06","1,872.00",384.82M,1.01%
2025-01-17,"1,880.80","1,877.25","1,893.13","1,872.96",362.25M,1.71%
2025-01-16,"1,849.15","1,862.88","1,862.93","1,842.26",276.88M,-0.90%
2025-01-15,"1,865.92","1,853.37","1,867.26","1,844.43",345.36M,3.01%
