date,ixic,ixic_volume,ixic_change_pct
2022-04-22,"12,839.29","950,700,000",-2.55%
2022-04-25,"13,004.85","988,040,000",1.29%
2022-04-26,"12,490.74","1,020,000,000",-3.95%
2022-04-27,"12,488.93","942,840,000",-0.01%
2022-04-28,"12,871.53","1,010,000,000",3.06%
2022-04-29,"12,334.64","1,090,000,000",-4.17%
2022-05-02,"12,536.02","1,040,000,000",1.63%
2022-05-03,"12,563.76","897,830,000",0.22%
2022-05-04,"12,964.86","1,110,000,000",3.19%
2022-05-05,"12,317.69","1,100,000,000",-4.99%
2022-05-06,"12,144.66","1,090,000,000",-1.40%
2022-05-09,"11,623.25","1,240,000,000",-4.29%
2022-05-10,"11,737.67","1,280,000,000",0.98%
2022-05-11,"11,364.24","1,270,000,000",-3.18%
2022-05-12,"11,370.96","1,400,000,000",0.06%
2022-05-13,"11,805.00","1,230,000,000",3.82%
2022-05-16,"11,662.79","978,060,000",-1.20%
2022-05-17,"11,984.52","1,020,000,000",2.76%
2022-05-18,"11,418.15","1,030,000,000",-4.73%
2022-05-19,"11,388.50","1,050,000,000",-0.26%
2022-05-20,"11,354.62","1,200,000,000",-0.30%
2022-05-23,"11,535.27","889,210,000",1.59%
2022-05-24,"11,264.45","924,230,000",-2.35%
2022-05-25,"11,434.74","907,180,000",1.51%
2022-05-26,"11,740.65","930,420,000",2.68%
2022-05-27,"12,131.13","942,220,000",3.33%
2022-05-31,"12,081.39","1,770,000,000",-0.41%
2022-06-01,"11,994.46","940,600,000",-0.72%
2022-06-02,"12,316.90","916,660,000",2.69%
2022-06-03,"12,012.73","837,590,000",-2.47%
2022-06-06,"12,061.37","911,010,000",0.40%
2022-06-07,"12,175.23","900,550,000",0.94%
2022-06-08,"12,086.27","911,770,000",-0.73%
2022-06-09,"11,754.23","998,870,000",-2.75%
2022-06-10,"11,340.02","1,060,000,000",-3.52%
2022-06-13,"10,809.23","1,210,000,000",-4.68%
2022-06-14,"10,828.34","953,680,000",0.18%
2022-06-15,"11,099.16","1,220,000,000",2.50%
2022-06-16,"10,646.10","1,250,000,000",-4.08%
2022-06-17,"10,798.35","2,800,000,000",1.43%
2022-06-21,"11,069.30","1,190,000,000",2.51%
2022-06-22,"11,053.08","1,110,000,000",-0.15%
2022-06-23,"11,232.19","1,030,000,000",1.62%
2022-06-24,"11,607.62","4,310,000,000",3.34%
2022-06-27,"11,524.55","991,610,000",-0.72%
2022-06-28,"11,181.54","1,020,000,000",-2.98%
2022-06-29,"11,177.89","1,020,000,000",-0.03%
2022-06-30,"11,028.74","1,160,000,000",-1.33%
2022-07-01,"11,127.84","930,710,000",0.90%
2022-07-05,"11,322.24","1,070,000,000",1.75%
2022-07-06,"11,361.85","933,390,000",0.35%
2022-07-07,"11,621.35","916,260,000",2.28%
2022-07-08,"11,635.31","820,690,000",0.12%
2022-07-11,"11,372.60","844,130,000",-2.26%
2022-07-12,"11,264.73","836,730,000",-0.95%
2022-07-13,"11,247.58","812,600,000",-0.15%
2022-07-14,"11,251.18","817,490,000",0.03%
2022-07-15,"11,452.42","947,430,000",1.79%
2022-07-18,"11,360.05","922,800,000",-0.81%
2022-07-19,"11,713.15","974,150,000",3.11%
2022-07-20,"11,897.65","1,010,000,000",1.58%
2022-07-21,"12,059.61","840,810,000",1.36%
2022-07-22,"11,834.11","884,720,000",-1.87%
2022-07-25,"11,782.67","783,120,000",-0.43%
2022-07-26,"11,562.58","834,490,000",-1.87%
2022-07-27,"12,032.42","939,310,000",4.06%
2022-07-28,"12,162.59","958,800,000",1.08%
2022-07-29,"12,390.69","1,100,000,000",1.88%
2022-08-01,"12,368.98","891,530,000",-0.18%
2022-08-02,"12,348.76","902,820,000",-0.16%
2022-08-03,"12,668.16","1,100,000,000",2.59%
2022-08-04,"12,720.58","1,050,000,000",0.41%
2022-08-05,"12,657.55","991,770,000",-0.50%
2022-08-08,"12,644.46","1,000,000,000",-0.10%
2022-08-09,"12,493.93","1,020,000,000",-1.19%
2022-08-10,"12,854.80","1,050,000,000",2.89%
2022-08-11,"12,779.91","1,080,000,000",-0.58%
2022-08-12,"13,047.19","936,390,000",2.09%
2022-08-15,"13,128.05","862,200,000",0.62%
2022-08-16,"13,102.55","952,790,000",-0.19%
2022-08-17,"12,938.12","977,810,000",-1.25%
2022-08-18,"12,965.34","865,170,000",0.21%
2022-08-19,"12,705.21","998,670,000",-2.01%
2022-08-22,"12,381.57","857,720,000",-2.55%
2022-08-23,"12,381.30","763,640,000",0.00%
2022-08-24,"12,431.53","770,640,000",0.41%
2022-08-25,"12,639.26","797,230,000",1.67%
2022-08-26,"12,141.71","960,490,000",-3.94%
2022-08-29,"12,017.67","798,390,000",-1.02%
2022-08-30,"11,883.14","896,270,000",-1.12%
2022-08-31,"11,816.20","1,160,000,000",-0.56%
2022-09-01,"11,785.13","974,170,000",-0.26%
2022-09-02,"11,630.86","868,070,000",-1.31%
2022-09-06,"11,544.91","945,530,000",-0.74%
2022-09-07,"11,791.90","897,120,000",2.14%
2022-09-08,"11,862.13","875,830,000",0.60%
2022-09-09,"12,112.31","881,470,000",2.11%
2022-09-12,"12,266.41","845,280,000",1.27%
2022-09-13,"11,633.57","1,100,000,000",-5.16%
2022-09-14,"11,719.68","1,050,000,000",0.74%
2022-09-15,"11,552.36","1,030,000,000",-1.43%
2022-09-16,"11,448.40","3,050,000,000",-0.90%
2022-09-19,"11,535.02","932,680,000",0.76%
2022-09-20,"11,425.05","861,660,000",-0.95%
2022-09-21,"11,220.19","909,350,000",-1.79%
2022-09-22,"11,066.80","934,350,000",-1.37%
2022-09-23,"10,867.93","1,000,000,000",-1.80%
2022-09-26,"10,802.92","949,640,000",-0.60%
2022-09-27,"10,829.50","903,370,000",0.25%
2022-09-28,"11,051.64","953,340,000",2.05%
2022-09-29,"10,737.51","971,920,000",-2.84%
2022-09-30,"10,575.62","1,100,000,000",-1.51%
2022-10-03,"10,815.43","943,340,000",2.27%
2022-10-04,"11,176.41","1,020,000,000",3.34%
2022-10-05,"11,148.64","830,230,000",-0.25%
2022-10-06,"11,073.31","873,350,000",-0.68%
2022-10-07,"10,652.41","1,030,000,000",-3.80%
2022-10-10,"10,542.10","812,520,000",-1.04%
2022-10-11,"10,426.19","990,740,000",-1.10%
2022-10-12,"10,417.10","823,610,000",-0.09%
2022-10-13,"10,649.15","1,050,000,000",2.23%
2022-10-14,"10,321.39","918,040,000",-3.08%
2022-10-17,"10,675.80","944,310,000",3.43%
2022-10-18,"10,772.40","929,620,000",0.90%
2022-10-19,"10,680.51","921,130,000",-0.85%
2022-10-20,"10,614.84","866,250,000",-0.61%
2022-10-21,"10,859.72","1,020,000,000",2.31%
2022-10-24,"10,952.61","921,200,000",0.86%
2022-10-25,"11,199.12","991,080,000",2.25%
2022-10-26,"10,970.99","1,000,000,000",-2.04%
2022-10-27,"10,792.67","973,520,000",-1.63%
2022-10-28,"11,102.45","977,640,000",2.87%
2022-10-31,"10,988.15","1,080,000,000",-1.03%
2022-11-01,"10,890.84","903,260,000",-0.89%
2022-11-02,"10,524.80","1,100,000,000",-3.36%
2022-11-03,"10,342.94","1,010,000,000",-1.73%
2022-11-04,"10,475.25","1,090,000,000",1.28%
2022-11-07,"10,564.52","930,250,000",0.85%
2022-11-08,"10,616.20","994,350,000",0.49%
2022-11-09,"10,353.17","1,040,000,000",-2.48%
2022-11-10,"11,114.15","1,400,000,000",7.35%
2022-11-11,"11,323.33","1,210,000,000",1.88%
2022-11-14,"11,196.22","983,400,000",-1.12%
2022-11-15,"11,358.41","1,040,000,000",1.45%
2022-11-16,"11,183.66","887,820,000",-1.54%
2022-11-17,"11,144.96","837,390,000",-0.35%
2022-11-18,"11,146.06","846,400,000",0.01%
2022-11-21,"11,024.51","765,200,000",-1.09%
2022-11-22,"11,174.41","758,800,000",1.36%
2022-11-23,"11,285.32","695,120,000",0.99%
2022-11-25,"11,226.36","377,170,000",-0.52%
2022-11-28,"11,049.50","811,960,000",-1.58%
2022-11-29,"10,983.78","783,460,000",-0.59%
2022-11-30,"11,468.00","1,620,000,000",4.41%
2022-12-01,"11,482.45","912,530,000",0.13%
2022-12-02,"11,461.50","859,610,000",-0.18%
2022-12-05,"11,239.94","885,180,000",-1.93%
2022-12-06,"11,014.89","888,700,000",-2.00%
2022-12-07,"10,958.55","828,480,000",-0.51%
2022-12-08,"11,082.00","832,950,000",1.13%
2022-12-09,"11,004.62","867,240,000",-0.70%
2022-12-12,"11,143.74","955,140,000",1.26%
2022-12-13,"11,256.81","1,240,000,000",1.01%
2022-12-14,"11,170.89","1,120,000,000",-0.76%
2022-12-15,"10,810.53","1,160,000,000",-3.23%
2022-12-16,"10,705.41","3,280,000,000",-0.97%
2022-12-19,"10,546.03","1,040,000,000",-1.49%
2022-12-20,"10,547.11","972,310,000",0.01%
2022-12-21,"10,709.37","937,400,000",1.54%
2022-12-22,"10,476.12","974,200,000",-2.18%
2022-12-23,"10,497.86","678,030,000",0.21%
2022-12-27,"10,353.23","753,050,000",-1.38%
2022-12-28,"10,213.29","751,520,000",-1.35%
2022-12-29,"10,478.09","894,540,000",2.59%
2022-12-30,"10,466.48","850,560,000",-0.11%
2023-01-03,"10,386.99","983,360,000",-0.76%
2023-01-04,"10,458.76","1,040,000,000",0.69%
2023-01-05,"10,305.24","957,480,000",-1.47%
2023-01-06,"10,569.29","970,670,000",2.56%
2023-01-09,"10,635.65","1,040,000,000",0.63%
2023-01-10,"10,742.63","888,700,000",1.01%
2023-01-11,"10,931.67","1,010,000,000",1.76%
2023-01-12,"11,001.11","1,030,000,000",0.64%
2023-01-13,"11,079.16","919,660,000",0.71%
2023-01-17,"11,095.11","990,060,000",0.14%
2023-01-18,"10,957.01","986,970,000",-1.24%
2023-01-19,"10,852.27","905,210,000",-0.96%
2023-01-20,"11,140.43","1,160,000,000",2.66%
2023-01-23,"11,364.41","1,050,000,000",2.01%
2023-01-24,"11,334.27","914,950,000",-0.27%
2023-01-25,"11,313.36","924,720,000",-0.18%
2023-01-26,"11,512.41","992,600,000",1.76%
2023-01-27,"11,621.71","1,050,000,000",0.95%
2023-01-30,"11,393.81","954,430,000",-1.96%
2023-01-31,"11,584.55","1,150,000,000",1.67%
2023-02-01,"11,816.32","1,210,000,000",2.00%
2023-02-02,"12,200.82","1,330,000,000",3.25%
2023-02-03,"12,006.96","1,110,000,000",-1.59%
2023-02-06,"11,887.45","1,010,000,000",-1.00%
2023-02-07,"12,113.79","1,070,000,000",1.90%
2023-02-08,"11,910.52","953,410,000",-1.68%
2023-02-09,"11,789.58","1,030,000,000",-1.02%
2023-02-10,"11,718.12","934,050,000",-0.61%
2023-02-13,"11,891.79","937,010,000",1.48%
2023-02-14,"11,960.14","929,010,000",0.57%
2023-02-15,"12,070.59","951,900,000",0.92%
2023-02-16,"11,855.83","986,410,000",-1.78%
2023-02-17,"11,787.27","966,300,000",-0.58%
2023-02-21,"11,492.30","1,020,000,000",-2.50%
2023-02-22,"11,507.07","942,980,000",0.13%
2023-02-23,"11,590.40","903,170,000",0.72%
2023-02-24,"11,394.94","900,840,000",-1.69%
2023-02-27,"11,466.98","874,290,000",0.63%
2023-02-28,"11,455.54","1,260,000,000",-0.10%
2023-03-01,"11,379.48","964,540,000",-0.66%
2023-03-02,"11,462.98","950,090,000",0.73%
2023-03-03,"11,689.01","965,050,000",1.97%
2023-03-06,"11,675.74","977,570,000",-0.11%
2023-03-07,"11,530.33","973,960,000",-1.25%
2023-03-08,"11,576.00","923,100,000",0.40%
2023-03-09,"11,338.36","994,860,000",-2.05%
2023-03-10,"11,138.89","1,230,000,000",-1.76%
2023-03-13,"11,188.84","1,310,000,000",0.45%
2023-03-14,"11,428.15","1,180,000,000",2.14%
2023-03-15,"11,434.05","1,220,000,000",0.05%
2023-03-16,"11,717.28","1,130,000,000",2.48%
2023-03-17,"11,630.51","2,940,000,000",-0.74%
2023-03-20,"11,675.54","1,080,000,000",0.39%
2023-03-21,"11,860.11","1,040,000,000",1.58%
2023-03-22,"11,669.96","963,970,000",-1.60%
2023-03-23,"11,787.40","1,000,000,000",1.01%
2023-03-24,"11,823.96","897,320,000",0.31%
2023-03-27,"11,768.84","844,710,000",-0.47%
2023-03-28,"11,716.08","773,100,000",-0.45%
2023-03-29,"11,926.24","915,050,000",1.79%
2023-03-30,"12,013.47","923,960,000",0.73%
2023-03-31,"12,221.91","1,160,000,000",1.74%
2023-04-03,"12,189.45","950,520,000",-0.27%
2023-04-04,"12,126.33","877,510,000",-0.52%
2023-04-05,"11,996.86","894,370,000",-1.07%
2023-04-06,"12,087.96","785,430,000",0.76%
2023-04-10,"12,084.36","862,620,000",-0.03%
2023-04-11,"12,031.88","883,240,000",-0.43%
2023-04-12,"11,929.34","916,010,000",-0.85%
2023-04-13,"12,166.27","921,410,000",1.99%
2023-04-14,"12,123.46","874,140,000",-0.35%
2023-04-17,"12,157.72","904,580,000",0.28%
2023-04-18,"12,153.41","883,010,000",-0.04%
2023-04-19,"12,157.23","879,490,000",0.03%
2023-04-20,"12,059.56","899,170,000",-0.80%
2023-04-21,"12,072.46","944,770,000",0.11%
2023-04-24,"12,037.20","853,570,000",-0.29%
2023-04-25,"11,799.16","921,370,000",-1.98%
2023-04-26,"11,854.35","973,400,000",0.47%
2023-04-27,"12,142.24","986,430,000",2.43%
2023-04-28,"12,226.58","1,070,000,000",0.69%
2023-05-01,"12,212.60","926,580,000",-0.11%
2023-05-02,"12,080.51","1,050,000,000",-1.08%
2023-05-03,"12,025.33","1,090,000,000",-0.46%
2023-05-04,"11,966.40","1,010,000,000",-0.49%
2023-05-05,"12,235.41","1,010,000,000",2.25%
2023-05-08,"12,256.92","882,600,000",0.18%
2023-05-09,"12,179.55","899,760,000",-0.63%
2023-05-10,"12,306.44","1,040,000,000",1.04%
2023-05-11,"12,328.51","934,310,000",0.18%
2023-05-12,"12,284.74","865,590,000",-0.35%
2023-05-15,"12,365.21","857,250,000",0.66%
2023-05-16,"12,343.05","857,540,000",-0.18%
2023-05-17,"12,500.57","936,600,000",1.28%
2023-05-18,"12,688.84","932,200,000",1.51%
2023-05-19,"12,657.90","899,330,000",-0.24%
2023-05-22,"12,720.78","886,960,000",0.50%
2023-05-23,"12,560.25","899,730,000",-1.26%
2023-05-24,"12,484.16","842,720,000",-0.61%
2023-05-25,"12,698.09","970,490,000",1.71%
2023-05-26,"12,975.69","914,770,000",2.19%
2023-05-30,"13,017.43","969,210,000",0.32%
2023-05-31,"12,935.29","1,940,000,000",-0.63%
2023-06-01,"13,100.98","957,130,000",1.28%
2023-06-02,"13,240.77","941,890,000",1.07%
2023-06-05,"13,229.43","887,680,000",-0.09%
2023-06-06,"13,276.42","978,700,000",0.36%
2023-06-07,"13,104.89","1,110,000,000",-1.29%
2023-06-08,"13,238.52","873,240,000",1.02%
2023-06-09,"13,259.14","899,240,000",0.16%
2023-06-12,"13,461.92","974,530,000",1.53%
2023-06-13,"13,573.32","1,040,000,000",0.83%
2023-06-14,"13,626.48","1,160,000,000",0.39%
2023-06-15,"13,782.82","1,130,000,000",1.15%
2023-06-16,"13,689.57","2,920,000,000",-0.68%
2023-06-20,"13,667.29","1,130,000,000",-0.16%
2023-06-21,"13,502.20","1,060,000,000",-1.21%
2023-06-22,"13,630.61","898,270,000",0.95%
2023-06-23,"13,492.52","3,360,000,000",-1.01%
2023-06-26,"13,335.78","936,280,000",-1.16%
2023-06-27,"13,555.67","966,180,000",1.65%
2023-06-28,"13,591.75","890,520,000",0.27%
2023-06-29,"13,591.33","871,640,000",0.00%
2023-06-30,"13,787.92","1,070,000,000",1.45%
2023-07-03,"13,816.77","583,700,000",0.21%
2023-07-05,"13,791.65","937,600,000",-0.18%
2023-07-06,"13,679.04","1,040,000,000",-0.82%
2023-07-07,"13,660.72","949,890,000",-0.13%
2023-07-10,"13,685.48","1,000,000,000",0.18%
2023-07-11,"13,760.70","913,100,000",0.55%
2023-07-12,"13,918.96","1,010,000,000",1.15%
2023-07-13,"14,138.57","962,460,000",1.58%
2023-07-14,"14,113.70","996,350,000",-0.18%
2023-07-17,"14,244.95","914,530,000",0.93%
2023-07-18,"14,353.64","930,200,000",0.76%
2023-07-19,"14,358.02","978,630,000",0.03%
2023-07-20,"14,063.31","996,240,000",-2.05%
2023-07-21,"14,032.80","1,450,000,000",-0.22%
2023-07-24,"14,058.87","812,220,000",0.19%
2023-07-25,"14,144.55","864,050,000",0.61%
2023-07-26,"14,127.28","883,420,000",-0.12%
2023-07-27,"14,050.11","1,000,000,000",-0.55%
2023-07-28,"14,316.66","937,550,000",1.90%
2023-07-31,"14,346.02","1,080,000,000",0.21%
2023-08-01,"14,283.91","909,920,000",-0.43%
2023-08-02,"13,973.45","1,060,000,000",-2.17%
2023-08-03,"13,959.71","1,030,000,000",-0.10%
2023-08-04,"13,892.07","1,000,000,000",-0.48%
2023-08-07,"13,977.13","957,810,000",0.61%
2023-08-08,"13,867.19","1,040,000,000",-0.79%
2023-08-09,"13,705.08","1,060,000,000",-1.17%
2023-08-10,"13,721.03","979,720,000",0.12%
2023-08-11,"13,644.85","842,280,000",-0.56%
2023-08-14,"13,788.33","836,910,000",1.05%
2023-08-15,"13,631.05","816,650,000",-1.14%
2023-08-16,"13,474.63","993,030,000",-1.15%
2023-08-17,"13,316.93","956,290,000",-1.17%
2023-08-18,"13,290.78","980,920,000",-0.20%
2023-08-21,"13,497.59","828,820,000",1.56%
2023-08-22,"13,505.87","780,240,000",0.06%
2023-08-23,"13,721.03","811,820,000",1.59%
2023-08-24,"13,463.97","891,760,000",-1.87%
2023-08-25,"13,590.65","782,120,000",0.94%
2023-08-28,"13,705.13","674,530,000",0.84%
2023-08-29,"13,943.76","865,540,000",1.74%
2023-08-30,"14,019.31","829,230,000",0.54%
2023-08-31,"14,034.97","1,130,000,000",0.11%
2023-09-01,"14,031.82","820,130,000",-0.02%
2023-09-05,"14,020.95","882,280,000",-0.08%
2023-09-06,"13,872.47","826,450,000",-1.06%
2023-09-07,"13,748.83","920,580,000",-0.89%
2023-09-08,"13,761.53","781,910,000",0.09%
2023-09-11,"13,917.89","853,340,000",1.14%
2023-09-12,"13,773.62","853,610,000",-1.04%
2023-09-13,"13,813.58","929,030,000",0.29%
2023-09-14,"13,926.05","930,530,000",0.81%
2023-09-15,"13,708.33","3,050,000,000",-1.56%
2023-09-18,"13,710.24","962,570,000",0.01%
2023-09-19,"13,678.19","881,730,000",-0.23%
2023-09-20,"13,469.13","835,280,000",-1.53%
2023-09-21,"13,223.99","928,740,000",-1.82%
2023-09-22,"13,211.81","831,540,000",-0.09%
2023-09-25,"13,271.32","769,220,000",0.45%
2023-09-26,"13,063.61","891,040,000",-1.57%
2023-09-27,"13,092.85","894,110,000",0.22%
2023-09-28,"13,201.28","884,750,000",0.83%
2023-09-29,"13,219.32","1,020,000,000",0.14%
2023-10-02,"13,307.77","877,570,000",0.67%
2023-10-03,"13,059.47","889,310,000",-1.87%
2023-10-04,"13,236.01","854,220,000",1.35%
2023-10-05,"13,219.83","870,000,000",-0.12%
2023-10-06,"13,431.34","860,520,000",1.60%
2023-10-09,"13,484.24","723,950,000",0.39%
2023-10-10,"13,562.84","823,870,000",0.58%
2023-10-11,"13,659.68","797,050,000",0.71%
2023-10-12,"13,574.22","921,270,000",-0.63%
2023-10-13,"13,407.23","843,480,000",-1.23%
2023-10-16,"13,567.98","832,450,000",1.20%
2023-10-17,"13,533.75","906,420,000",-0.25%
2023-10-18,"13,314.30","843,060,000",-1.62%
2023-10-19,"13,186.17","920,000,000",-0.96%
2023-10-20,"12,983.81","1,030,000,000",-1.53%
2023-10-23,"13,018.33","859,070,000",0.27%
2023-10-24,"13,139.88","878,120,000",0.93%
2023-10-25,"12,821.22","950,800,000",-2.43%
2023-10-26,"12,595.61","941,240,000",-1.76%
2023-10-27,"12,643.01","856,380,000",0.38%
2023-10-30,"12,789.48","801,650,000",1.16%
2023-10-31,"12,851.24","914,040,000",0.48%
2023-11-01,"13,061.47","937,650,000",1.64%
2023-11-02,"13,294.19","1,030,000,000",1.78%
2023-11-03,"13,478.28","1,020,000,000",1.38%
2023-11-06,"13,518.78","912,890,000",0.30%
2023-11-07,"13,639.86","896,950,000",0.90%
2023-11-08,"13,650.41","956,590,000",0.08%
2023-11-09,"13,521.45","1,040,000,000",-0.94%
2023-11-10,"13,798.11","998,710,000",2.05%
2023-11-13,"13,767.74","837,610,000",-0.22%
2023-11-14,"14,094.38","1,110,000,000",2.37%
2023-11-15,"14,103.84","1,060,000,000",0.07%
2023-11-16,"14,113.67","925,110,000",0.07%
2023-11-17,"14,125.48","946,650,000",0.08%
2023-11-20,"14,284.53","902,050,000",1.13%
2023-11-21,"14,199.98","815,360,000",-0.59%
2023-11-22,"14,265.86","717,390,000",0.46%
2023-11-24,"14,250.86","441,680,000",-0.11%
2023-11-27,"14,241.02","839,280,000",-0.07%
2023-11-28,"14,281.76","870,610,000",0.29%
2023-11-29,"14,258.49","979,430,000",-0.16%
2023-11-30,"14,226.22","1,530,000,000",-0.23%
2023-12-01,"14,305.03","1,090,000,000",0.55%
2023-12-04,"14,185.49","1,180,000,000",-0.84%
2023-12-05,"14,229.91","1,110,000,000",0.31%
2023-12-06,"14,146.71","1,020,000,000",-0.58%
2023-12-07,"14,339.99","1,050,000,000",1.37%
2023-12-08,"14,403.97","997,650,000",0.45%
2023-12-11,"14,432.49","1,050,000,000",0.20%
2023-12-12,"14,533.40","939,560,000",0.70%
2023-12-13,"14,733.96","1,130,000,000",1.38%
2023-12-14,"14,761.56","1,580,000,000",0.19%
2023-12-15,"14,813.92","3,350,000,000",0.35%
2023-12-18,"14,905.19","1,150,000,000",0.62%
2023-12-19,"15,003.22","1,130,000,000",0.66%
2023-12-20,"14,777.94","1,200,000,000",-1.50%
2023-12-21,"14,963.87","945,080,000",1.26%
2023-12-22,"14,992.97","880,440,000",0.19%
2023-12-26,"15,074.57","871,340,000",0.54%
2023-12-27,"15,099.18","1,070,000,000",0.16%
2023-12-28,"15,095.14","907,140,000",-0.03%
2023-12-29,"15,011.35","1,040,000,000",-0.56%
2024-01-02,"14,765.94","1,080,000,000",-1.63%
2024-01-03,"14,592.21","1,060,000,000",-1.18%
2024-01-04,"14,510.30","1,040,000,000",-0.56%
2024-01-05,"14,524.07","1,010,000,000",0.09%
2024-01-08,"14,843.77","1,140,000,000",2.20%
2024-01-09,"14,857.71","959,650,000",0.09%
2024-01-10,"14,969.65","904,430,000",0.75%
2024-01-11,"14,970.18","1,000,000,000",0.00%
2024-01-12,"14,972.76","865,510,000",0.02%
2024-01-16,"14,944.35","1,100,000,000",-0.19%
2024-01-17,"14,855.62","944,500,000",-0.59%
2024-01-18,"15,055.65","1,040,000,000",1.35%
2024-01-19,"15,310.97","1,140,000,000",1.70%
2024-01-22,"15,360.29","1,040,000,000",0.32%
2024-01-23,"15,425.94","959,540,000",0.43%
2024-01-24,"15,481.92","932,890,000",0.36%
2024-01-25,"15,510.50","998,980,000",0.18%
2024-01-26,"15,455.36","857,500,000",-0.36%
2024-01-29,"15,628.04","959,390,000",1.12%
2024-01-30,"15,509.90","915,720,000",-0.76%
2024-01-31,"15,164.01","1,290,000,000",-2.23%
2024-02-01,"15,361.64","1,010,000,000",1.30%
2024-02-02,"15,628.95","956,870,000",1.74%
2024-02-05,"15,597.68","923,280,000",-0.20%
2024-02-06,"15,609.00","931,550,000",0.07%
2024-02-07,"15,756.64","943,130,000",0.95%
2024-02-08,"15,793.71","1,020,000,000",0.24%
2024-02-09,"15,990.66","1,080,000,000",1.25%
2024-02-12,"15,942.54","1,090,000,000",-0.30%
2024-02-13,"15,655.60","1,210,000,000",-1.80%
2024-02-14,"15,859.15","1,080,000,000",1.30%
2024-02-15,"15,906.17","1,220,000,000",0.30%
2024-02-16,"15,775.65","1,120,000,000",-0.82%
2024-02-20,"15,630.78","1,100,000,000",-0.92%
2024-02-21,"15,580.87","984,020,000",-0.32%
2024-02-22,"16,041.62","1,140,000,000",2.96%
2024-02-23,"15,996.82","1,000,000,000",-0.28%
2024-02-26,"15,976.25","1,060,000,000",-0.13%
2024-02-27,"16,035.30","1,100,000,000",0.37%
2024-02-28,"15,947.74","1,100,000,000",-0.55%
2024-02-29,"16,091.92","1,650,000,000",0.90%
2024-03-01,"16,274.94","1,100,000,000",1.14%
2024-03-04,"16,207.51","1,170,000,000",-0.41%
2024-03-05,"15,939.59","1,160,000,000",-1.65%
2024-03-06,"16,031.54","1,110,000,000",0.58%
2024-03-07,"16,273.38","1,030,000,000",1.51%
2024-03-08,"16,085.11","1,090,000,000",-1.16%
2024-03-11,"16,019.27","970,770,000",-0.41%
2024-03-12,"16,265.64","1,020,000,000",1.54%
2024-03-13,"16,177.77","1,090,000,000",-0.54%
2024-03-14,"16,128.53","1,180,000,000",-0.30%
2024-03-15,"15,973.17","3,070,000,000",-0.96%
2024-03-18,"16,103.45","1,040,000,000",0.82%
2024-03-19,"16,166.79","1,040,000,000",0.39%
2024-03-20,"16,369.41","1,030,000,000",1.25%
2024-03-21,"16,401.84","1,060,000,000",0.20%
2024-03-22,"16,428.82","880,010,000",0.16%
2024-03-25,"16,384.47","896,530,000",-0.27%
2024-03-26,"16,315.70","1,000,000,000",-0.42%
2024-03-27,"16,399.52","986,800,000",0.51%
2024-03-28,"16,379.46","1,220,000,000",-0.12%
2024-04-01,"16,396.83","930,020,000",0.11%
2024-04-02,"16,240.45","1,030,000,000",-0.95%
2024-04-03,"16,277.46","1,010,000,000",0.23%
2024-04-04,"16,049.08","1,070,000,000",-1.40%
2024-04-05,"16,248.52","903,320,000",1.24%
2024-04-08,"16,253.96","852,610,000",0.03%
2024-04-09,"16,306.64","888,260,000",0.32%
2024-04-10,"16,170.36","992,410,000",-0.84%
2024-04-11,"16,442.20","888,860,000",1.68%
2024-04-12,"16,175.09","906,050,000",-1.62%
2024-04-15,"15,885.02","980,760,000",-1.79%
2024-04-16,"15,865.25","912,040,000",-0.12%
2024-04-17,"15,683.37","896,710,000",-1.15%
2024-04-18,"15,601.50","936,420,000",-0.52%
2024-04-19,"15,282.01","1,110,000,000",-2.05%
2024-04-22,"15,451.30","930,200,000",1.11%
2024-04-23,"15,696.64","981,750,000",1.59%
2024-04-24,"15,712.75","955,270,000",0.10%
2024-04-25,"15,611.76","990,230,000",-0.64%
2024-04-26,"15,927.90","939,960,000",2.03%
2024-04-29,"15,983.08","953,160,000",0.35%
2024-04-30,"15,657.82","1,150,000,000",-2.04%
2024-05-01,"15,605.48","1,120,000,000",-0.33%
2024-05-02,"15,840.96","1,050,000,000",1.51%
2024-05-03,"16,156.33","1,030,000,000",1.99%
2024-05-06,"16,349.25","919,310,000",1.19%
2024-05-07,"16,332.55","1,020,000,000",-0.10%
2024-05-08,"16,302.76","976,920,000",-0.18%
2024-05-09,"16,346.26","945,460,000",0.27%
2024-05-10,"16,340.87","940,760,000",-0.03%
2024-05-13,"16,388.24","953,220,000",0.29%
2024-05-14,"16,511.18","1,240,000,000",0.75%
2024-05-15,"16,742.39","1,320,000,000",1.40%
2024-05-16,"16,698.32","1,470,000,000",-0.26%
2024-05-17,"16,685.97","1,430,000,000",-0.07%
2024-05-20,"16,794.87","1,120,000,000",0.65%
2024-05-21,"16,832.62","1,020,000,000",0.22%
2024-05-22,"16,801.54","1,150,000,000",-0.18%
2024-05-23,"16,736.03","1,210,000,000",-0.39%
2024-05-24,"16,920.79","953,610,000",1.10%
2024-05-28,"17,019.88","1,100,000,000",0.59%
2024-05-29,"16,920.58","1,150,000,000",-0.58%
2024-05-30,"16,737.08","1,110,000,000",-1.08%
2024-05-31,"16,735.02","1,810,000,000",-0.01%
2024-06-03,"16,828.67","1,060,000,000",0.56%
2024-06-04,"16,857.05","975,740,000",0.17%
