date,amzn,amzn_volume,amzn_change_pct,ixic,ixic_volume,ixic_change_pct,nasdaqndxt,sp500_25,sp500_25_change_pct,spx,spx_change_pct,vixcls,vxazn,amzn_lag1,amzn_delta,amzn_volume_lag1,amzn_volume_delta,amzn_change_pct_lag1,amzn_change_pct_delta,ixic_lag1,ixic_delta,ixic_volume_lag1,ixic_volume_delta,ixic_change_pct_lag1,ixic_change_pct_delta,nasdaqndxt_lag1,nasdaqndxt_delta,sp500_25_lag1,sp500_25_delta,sp500_25_change_pct_lag1,sp500_25_change_pct_delta,spx_lag1,spx_delta,spx_change_pct_lag1,spx_change_pct_delta,vixcls_lag1,vixcls_delta,vxazn_lag1,vxazn_delta,amzn_next_return,label
2015-06-10,21.5400,43450000.0000,1.2700,5076.6900,428370000.0000,1.2500,2418.5200,607.0300,1.0200,2105.2000,1.2000,13.2200,23.2400,21.2700,0.2700,45770000.0000,-2320000.0000,0.4200,0.8500,5013.8600,62.8300,394830000.0000,33540000.0000,-0.1500,1.4000,2384.7900,33.7300,600.9000,6.1300,-0.1000,1.1200,2080.2000,25.0000,0.0400,1.1600,14.4700,-1.2500,24.5000,-1.2600,0.0051,Neutral
2015-06-11,21.6500,58450000.0000,0.5100,5082.5100,406910000.0000,0.1100,2419.0800,608.5800,0.2600,2108.9000,0.1800,12.8500,22.9800,21.5400,0.1100,43450000.0000,15000000.0000,1.2700,-0.7600,5076.6900,5.8200,428370000.0000,-21460000.0000,1.2500,-1.1400,2418.5200,0.5600,607.0300,1.5500,1.0200,-0.7600,2105.2000,3.7000,1.2000,-1.0200,13.2200,-0.3700,23.2400,-0.2600,-0.0069,Negative
2015-06-12,21.5000,41090000.0000,-0.6900,5051.1000,348820000.0000,-0.6200,2400.4600,606.0200,-0.4200,2094.1000,-0.7000,13.7800,22.5800,21.6500,-0.1500,58450000.0000,-17360000.0000,0.5100,-1.2000,5082.5100,-31.4100,406910000.0000,-58090000.0000,0.1100,-0.7300,2419.0800,-18.6200,608.5800,-2.5600,0.2600,-0.6800,2108.9000,-14.8000,0.1800,-0.8800,12.8500,0.9300,22.9800,-0.4000,-0.0149,Negative
2015-06-15,21.1800,41020000.0000,-1.4900,5029.9700,429320000.0000,-0.4200,2385.1300,603.2200,-0.4600,2084.4000,-0.4600,15.3900,22.4200,21.5000,-0.3200,41090000.0000,-70000.0000,-0.6900,-0.8000,5051.1000,-21.1300,348820000.0000,80500000.0000,-0.6200,0.2000,2400.4600,-15.3300,606.0200,-2.8000,-0.4200,-0.0400,2094.1000,-9.7000,-0.7000,0.2400,13.7800,1.6100,22.5800,-0.1600,0.0085,Positive
2015-06-16,21.3600,45950000.0000,0.8500,5055.5500,373640000.0000,0.5100,2394.7600,606.5400,0.5500,2096.3000,0.5700,14.8100,21.8000,21.1800,0.1800,41020000.0000,4930000.0000,-1.4900,2.3400,5029.9700,25.5800,429320000.0000,-55680000.0000,-0.4200,0.9300,2385.1300,9.6300,603.2200,3.3200,-0.4600,1.0100,2084.4000,11.9000,-0.4600,1.0300,15.3900,-0.5800,22.4200,-0.6200,0.0014,Neutral
2015-06-17,21.3900,43720000.0000,0.1400,5064.8800,394120000.0000,0.1800,2399.0900,609.3700,0.4700,2100.4000,0.2000,14.5000,22.2400,21.3600,0.0300,45950000.0000,-2230000.0000,0.8500,-0.7100,5055.5500,9.3300,373640000.0000,20480000.0000,0.5100,-0.3300,2394.7600,4.3300,606.5400,2.8300,0.5500,-0.0800,2096.3000,4.1000,0.5700,-0.3700,14.8100,-0.3100,21.8000,0.4400,0.0271,Positive
2015-06-18,21.9700,67570000.0000,2.7100,5132.9500,434520000.0000,1.3400,2428.0400,617.0000,1.2500,2121.2000,0.9900,13.1900,22.8800,21.3900,0.5800,43720000.0000,23850000.0000,0.1400,2.5700,5064.8800,68.0700,394120000.0000,40400000.0000,0.1800,1.1600,2399.0900,28.9500,609.3700,7.6300,0.4700,0.7800,2100.4000,20.8000,0.2000,0.7900,14.5000,-1.3100,22.2400,0.6400,-0.0100,Negative
2015-06-19,21.7500,89900000.0000,-1.0000,5117.0000,994330000.0000,-0.3100,2414.7700,615.5200,-0.2400,2110.0000,-0.5300,13.9600,22.0300,21.9700,-0.2200,67570000.0000,22330000.0000,2.7100,-3.7100,5132.9500,-15.9500,434520000.0000,559810000.0000,1.3400,-1.6500,2428.0400,-13.2700,617.0000,-1.4800,1.2500,-1.4900,2121.2000,-11.2000,0.9900,-1.5200,13.1900,0.7700,22.8800,-0.8500,0.0028,Neutral
2015-06-22,21.8100,36470000.0000,0.2800,5153.9700,392190000.0000,0.7200,2431.1000,618.5000,0.4800,2122.8000,0.6100,12.7400,23.2500,21.7500,0.0600,89900000.0000,-53430000.0000,-1.0000,1.2800,5117.0000,36.9700,994330000.0000,-602140000.0000,-0.3100,1.0300,2414.7700,16.3300,615.5200,2.9800,-0.2400,0.7200,2110.0000,12.8000,-0.5300,1.1400,13.9600,-1.2200,22.0300,1.2200,0.0225,Positive
2015-06-23,22.3000,64900000.0000,2.2500,5160.1000,363880000.0000,0.1200,2423.3500,620.8200,0.3800,2124.2000,0.0700,12.1100,26.2700,21.8100,0.4900,36470000.0000,28430000.0000,0.2800,1.9700,5153.9700,6.1300,392190000.0000,-28310000.0000,0.7200,-0.6000,2431.1000,-7.7500,618.5000,2.3200,0.4800,-0.1000,2122.8000,1.4000,0.6100,-0.5400,12.7400,-0.6300,23.2500,3.0200,-0.0117,Negative
2015-06-24,22.0400,52420000.0000,-1.1700,5122.4100,396720000.0000,-0.7300,2403.1500,616.2300,-0.7400,2108.6000,-0.7300,13.2600,26.3100,22.3000,-0.2600,64900000.0000,-12480000.0000,2.2500,-3.4200,5160.1000,-37.6900,363880000.0000,32840000.0000,0.1200,-0.8500,2423.3500,-20.2000,620.8200,-4.5900,0.3800,-1.1200,2124.2000,-15.6000,0.0700,-0.8000,12.1100,1.1500,26.2700,0.0400,-0.0018,Neutral
2015-06-25,22.0000,44750000.0000,-0.1800,5112.1900,404120000.0000,-0.2000,2394.8300,615.9300,-0.0500,2102.3000,-0.3000,14.0100,27.1700,22.0400,-0.0400,52420000.0000,-7670000.0000,-1.1700,0.9900,5122.4100,-10.2200,396720000.0000,7400000.0000,-0.7300,0.5300,2403.1500,-8.3200,616.2300,-0.3000,-0.7400,0.6900,2108.6000,-6.3000,-0.7300,0.4300,13.2600,0.7500,26.3100,0.8600,-0.0041,Neutral
2015-06-26,21.9100,52490000.0000,-0.4100,5080.5100,1250000000.0000,-0.6200,2355.8900,618.3900,0.4000,2101.5000,-0.0400,14.0200,27.8200,22.0000,-0.0900,44750000.0000,7740000.0000,-0.1800,-0.2300,5112.1900,-31.6800,404120000.0000,845880000.0000,-0.2000,-0.4200,2394.8300,-38.9400,615.9300,2.4600,-0.0500,0.4500,2102.3000,-0.8000,-0.3000,0.2600,14.0100,0.0100,27.1700,0.6500,-0.0192,Negative
2015-06-29,21.4900,55060000.0000,-1.9200,4958.4700,490090000.0000,-2.4000,2299.4700,604.2000,-2.2900,2057.6000,-2.0900,18.8500,32.3000,21.9100,-0.4200,52490000.0000,2570000.0000,-0.4100,-1.5100,5080.5100,-122.0400,1250000000.0000,-759910000.0000,-0.6200,-1.7800,2355.8900,-56.4200,618.3900,-14.1900,0.4000,-2.6900,2101.5000,-43.9000,-0.0400,-2.0500,14.0200,4.8300,27.8200,4.4800,0.0098,Positive
2015-06-30,21.7000,51940000.0000,0.9800,4986.8700,536570000.0000,0.5700,2298.7900,607.2100,0.5000,2063.1000,0.2700,18.2300,32.1200,21.4900,0.2100,55060000.0000,-3120000.0000,-1.9200,2.9000,4958.4700,28.4000,490090000.0000,46480000.0000,-2.4000,2.9700,2299.4700,-0.6800,604.2000,3.0100,-2.2900,2.7900,2057.6000,5.5000,-2.0900,2.3600,18.8500,-0.6200,32.3000,-0.1800,0.0078,Positive
2015-07-01,21.8700,39740000.0000,0.7800,5013.1200,425750000.0000,0.5300,2307.6000,613.5000,1.0400,2077.4000,0.6900,16.0900,31.6500,21.7000,0.1700,51940000.0000,-12200000.0000,0.9800,-0.2000,4986.8700,26.2500,536570000.0000,-110820000.0000,0.5700,-0.0400,2298.7900,8.8100,607.2100,6.2900,0.5000,0.5400,2063.1000,14.3000,0.2700,0.4200,18.2300,-2.1400,32.1200,-0.4700,0.0009,Neutral
2015-07-02,21.8900,26870000.0000,0.0900,5009.2100,357110000.0000,-0.0800,2311.2700,612.7200,-0.1300,2076.8000,-0.0300,16.7900,31.7500,21.8700,0.0200,39740000.0000,-12870000.0000,0.7800,-0.6900,5013.1200,-3.9100,425750000.0000,-68640000.0000,0.5300,-0.6100,2307.6000,3.6700,613.5000,-0.7800,1.0400,-1.1700,2077.4000,-0.6000,0.6900,-0.7200,16.0900,0.7000,31.6500,0.1000,-0.0041,Neutral
2015-07-06,21.8000,38060000.0000,-0.4100,4991.9400,489030000.0000,-0.3400,2286.3200,611.2400,-0.2400,2068.8000,-0.3900,17.0100,34.3000,21.8900,-0.0900,26870000.0000,11190000.0000,0.0900,-0.5000,5009.2100,-17.2700,357110000.0000,131920000.0000,-0.0800,-0.2600,2311.2700,-24.9500,612.7200,-1.4800,-0.1300,-0.1100,2076.8000,-8.0000,-0.0300,-0.3600,16.7900,0.2200,31.7500,2.5500,0.0018,Neutral
2015-07-07,21.8400,69080000.0000,0.1800,4997.4600,495440000.0000,0.1100,2289.7000,616.1700,0.8100,2081.3000,0.6000,16.0900,34.6200,21.8000,0.0400,38060000.0000,31020000.0000,-0.4100,0.5900,4991.9400,5.5200,489030000.0000,6410000.0000,-0.3400,0.4500,2286.3200,3.3800,611.2400,4.9300,-0.2400,1.0500,2068.8000,12.5000,-0.3900,0.9900,17.0100,-0.9200,34.3000,0.3200,-0.0165,Negative
2015-07-08,21.4800,47660000.0000,-1.6500,4909.7600,450170000.0000,-1.7500,2249.9400,604.6900,-1.8600,2046.7000,-1.6600,19.6600,36.4200,21.8400,-0.3600,69080000.0000,-21420000.0000,0.1800,-1.8300,4997.4600,-87.7000,495440000.0000,-45270000.0000,0.1100,-1.8600,2289.7000,-39.7600,616.1700,-11.4800,0.8100,-2.6700,2081.3000,-34.6000,0.6000,-2.2600,16.0900,3.5700,34.6200,1.8000,0.0112,Positive
2015-07-09,21.7200,45430000.0000,1.1200,4922.4000,424410000.0000,0.2600,2241.2200,607.2100,0.4200,2051.3000,0.2200,19.9700,36.6400,21.4800,0.2400,47660000.0000,-2230000.0000,-1.6500,2.7700,4909.7600,12.6400,450170000.0000,-25760000.0000,-1.7500,2.0100,2249.9400,-8.7200,604.6900,2.5200,-1.8600,2.2800,2046.7000,4.6000,-1.6600,1.8800,19.6600,0.3100,36.4200,0.2200,0.0212,Positive
2015-07-10,22.1800,48020000.0000,2.1200,4997.7000,369460000.0000,1.5300,2266.2100,615.9800,1.4400,2076.6000,1.2300,16.8300,36.3600,21.7200,0.4600,45430000.0000,2590000.0000,1.1200,1.0000,4922.4000,75.3000,424410000.0000,-54950000.0000,0.2600,1.2700,2241.2200,24.9900,607.2100,8.7700,0.4200,1.0200,2051.3000,25.3000,0.2200,1.0100,19.9700,-3.1400,36.6400,-0.2800,0.0271,Positive
2015-07-13,22.7800,79140000.0000,2.7100,5071.5100,383980000.0000,1.4800,2294.0400,625.0200,1.4700,2099.6000,1.1100,13.9000,39.7900,22.1800,0.6000,48020000.0000,31120000.0000,2.1200,0.5900,4997.7000,73.8100,369460000.0000,14520000.0000,1.5300,-0.0500,2266.2100,27.8300,615.9800,9.0400,1.4400,0.0300,2076.6000,23.0000,1.2300,-0.1200,16.8300,-2.9300,36.3600,3.4300,0.0219,Positive
2015-07-14,23.2800,94720000.0000,2.1900,5104.8900,386790000.0000,0.6600,2312.0300,625.8500,0.1300,2108.9000,0.4400,13.3700,39.3600,22.7800,0.5000,79140000.0000,15580000.0000,2.7100,-0.5200,5071.5100,33.3800,383980000.0000,2810000.0000,1.4800,-0.8200,2294.0400,17.9900,625.0200,0.8300,1.4700,-1.3400,2099.6000,9.3000,1.1100,-0.6700,13.9000,-0.5300,39.7900,-0.4300,-0.0095,Negative
2015-07-15,23.0600,59750000.0000,-0.9500,5098.9400,384200000.0000,-0.1200,2303.0600,625.0700,-0.1200,2107.4000,-0.0700,13.2300,38.8800,23.2800,-0.2200,94720000.0000,-34970000.0000,2.1900,-3.1400,5104.8900,-5.9500,386790000.0000,-2590000.0000,0.6600,-0.7800,2312.0300,-8.9700,625.8500,-0.7800,0.1300,-0.2500,2108.9000,-1.5000,0.4400,-0.5100,13.3700,-0.1400,39.3600,-0.4800,0.0308,Positive
2015-07-16,23.7700,81910000.0000,3.0800,5163.1800,382620000.0000,1.2600,2309.5200,629.1300,0.6500,2124.3000,0.8000,12.1100,38.0500,23.0600,0.7100,59750000.0000,22160000.0000,-0.9500,4.0300,5098.9400,64.2400,384200000.0000,-1580000.0000,-0.1200,1.3800,2303.0600,6.4600,625.0700,4.0600,-0.1200,0.7700,2107.4000,16.9000,-0.0700,0.8700,13.2300,-1.1200,38.8800,-0.8300,0.0160,Positive
2015-07-17,24.1500,98640000.0000,1.6000,5210.1400,443210000.0000,0.9100,2321.6900,627.9300,-0.1900,2126.6000,0.1100,11.9500,41.5500,23.7700,0.3800,81910000.0000,16730000.0000,3.0800,-1.4800,5163.1800,46.9600,382620000.0000,60590000.0000,1.2600,-0.3500,2309.5200,12.1700,629.1300,-1.2000,0.6500,-0.8400,2124.3000,2.3000,0.8000,-0.6900,12.1100,-0.1600,38.0500,3.5000,0.0108,Positive
2015-07-20,24.4100,95050000.0000,1.0800,5218.8600,390350000.0000,0.1700,2314.0500,628.1200,0.0300,2128.3000,0.0800,12.2500,45.6400,24.1500,0.2600,98640000.0000,-3590000.0000,1.6000,-0.5200,5210.1400,8.7200,443210000.0000,-52860000.0000,0.9100,-0.7400,2321.6900,-7.6400,627.9300,0.1900,-0.1900,0.2200,2126.6000,1.7000,0.1100,-0.0300,11.9500,0.3000,41.5500,4.0900,-0.0004,Neutral
2015-07-21,24.4000,63640000.0000,-0.0400,5208.1200,398160000.0000,-0.2100,2317.4700,626.2500,-0.3000,2119.2000,-0.4300,12.2200,47.5300,24.4100,-0.0100,95050000.0000,-31410000.0000,1.0800,-1.1200,5218.8600,-10.7400,390350000.0000,7810000.0000,0.1700,-0.3800,2314.0500,3.4200,628.1200,-1.8700,0.0300,-0.3300,2128.3000,-9.1000,0.0800,-0.5100,12.2500,-0.0300,45.6400,1.8900,0.0004,Neutral
2015-07-22,24.4100,62300000.0000,0.0400,5171.7700,444460000.0000,-0.7000,2294.6100,628.9100,0.4200,2114.2000,-0.2400,12.1200,46.1000,24.4000,0.0100,63640000.0000,-1340000.0000,-0.0400,0.0800,5208.1200,-36.3500,398160000.0000,46300000.0000,-0.2100,-0.4900,2317.4700,-22.8600,626.2500,2.6600,-0.3000,0.7200,2119.2000,-5.0000,-0.4300,0.1900,12.2200,-0.1000,47.5300,-1.4300,-0.0123,Negative
2015-07-23,24.1100,187490000.0000,-1.2300,5146.4100,439500000.0000,-0.4900,2311.6000,625.1900,-0.5900,2102.2000,-0.5700,12.6400,48.5500,24.4100,-0.3000,62300000.0000,125190000.0000,0.0400,-1.2700,5171.7700,-25.3600,444460000.0000,-4960000.0000,-0.7000,0.2100,2294.6100,16.9900,628.9100,-3.7200,0.4200,-1.0100,2114.2000,-12.0000,-0.2400,-0.3300,12.1200,0.5200,46.1000,2.4500,0.0979,Positive
2015-07-24,26.4700,438190000.0000,9.7900,5088.6300,474840000.0000,-1.1200,2280.6300,625.0500,-0.0200,2079.7000,-1.0700,13.7400,30.2100,24.1100,2.3600,187490000.0000,250700000.0000,-1.2300,11.0200,5146.4100,-57.7800,439500000.0000,35340000.0000,-0.4900,-0.6300,2311.6000,-30.9700,625.1900,-0.1400,-0.5900,0.5700,2102.2000,-22.5000,-0.5700,-0.5000,12.6400,1.1000,48.5500,-18.3400,0.0038,Neutral
2015-07-27,26.5700,149820000.0000,0.3800,5039.7800,452920000.0000,-0.9600,2257.4700,620.5700,-0.7200,2067.6000,-0.5800,15.6000,29.2200,26.4700,0.1000,438190000.0000,-288370000.0000,9.7900,-9.4100,5088.6300,-48.8500,474840000.0000,-21920000.0000,-1.1200,0.1600,2280.6300,-23.1600,625.0500,-4.4800,-0.0200,-0.7000,2079.7000,-12.1000,-1.0700,0.4900,13.7400,1.8600,30.2100,-0.9900,-0.0102,Negative
2015-07-28,26.3000,105460000.0000,-1.0200,5089.2100,475080000.0000,0.9800,2279.9400,625.7300,0.8300,2093.2000,1.2400,13.4400,27.4100,26.5700,-0.2700,149820000.0000,-44360000.0000,0.3800,-1.4000,5039.7800,49.4300,452920000.0000,22160000.0000,-0.9600,1.9400,2257.4700,22.4700,620.5700,5.1600,-0.7200,1.5500,2067.6000,25.6000,-0.5800,1.8200,15.6000,-2.1600,29.2200,-1.8100,0.0057,Neutral
2015-07-29,26.4500,75050000.0000,0.5700,5111.7300,443580000.0000,0.4400,2295.1800,631.9400,0.9900,2108.6000,0.7400,12.5000,26.5700,26.3000,0.1500,105460000.0000,-30410000.0000,-1.0200,1.5900,5089.2100,22.5200,475080000.0000,-31500000.0000,0.9800,-0.5400,2279.9400,15.2400,625.7300,6.2100,0.8300,0.1600,2093.2000,15.4000,1.2400,-0.5000,13.4400,-0.9400,27.4100,-0.8400,0.0147,Positive
2015-07-30,26.8400,74860000.0000,1.4700,5128.7800,432340000.0000,0.3300,2312.1800,634.0400,0.3300,2108.6000,0.0000,12.1300,25.5100,26.4500,0.3900,75050000.0000,-190000.0000,0.5700,0.9000,5111.7300,17.0500,443580000.0000,-11240000.0000,0.4400,-0.1100,2295.1800,17.0000,631.9400,2.1000,0.9900,-0.6600,2108.6000,0.0000,0.7400,-0.7400,12.5000,-0.3700,26.5700,-1.0600,-0.0011,Neutral
2015-07-31,26.8100,60510000.0000,-0.1100,5128.2800,517900000.0000,-0.0100,2298.7900,635.8100,0.2800,2103.8000,-0.2300,12.1200,24.4800,26.8400,-0.0300,74860000.0000,-14350000.0000,1.4700,-1.5800,5128.7800,-0.5000,432340000.0000,85560000.0000,0.3300,-0.3400,2312.1800,-13.3900,634.0400,1.7700,0.3300,-0.0500,2108.6000,-4.8000,0.0000,-0.2300,12.1300,-0.0100,25.5100,-1.0300,-0.0022,Neutral
2015-08-03,26.7500,60280000.0000,-0.2200,5115.3800,411240000.0000,-0.2500,2297.1000,634.2200,-0.2500,2098.0000,-0.2800,12.5600,26.0300,26.8100,-0.0600,60510000.0000,-230000.0000,-0.1100,-0.1100,5128.2800,-12.9000,517900000.0000,-106660000.0000,-0.0100,-0.2400,2298.7900,-1.6900,635.8100,-1.5900,0.2800,-0.5300,2103.8000,-5.8000,-0.2300,-0.0500,12.1200,0.4400,24.4800,1.5500,-0.0060,Negative
2015-08-04,26.5900,58690000.0000,-0.6000,5105.5500,419370000.0000,-0.1900,2288.8000,636.2400,0.3200,2093.3000,-0.2200,13.0000,25.8700,26.7500,-0.1600,60280000.0000,-1590000.0000,-0.2200,-0.3800,5115.3800,-9.8300,411240000.0000,8130000.0000,-0.2500,0.0600,2297.1000,-8.3000,634.2200,2.0200,-0.2500,0.5700,2098.0000,-4.7000,-0.2800,0.0600,12.5600,0.4400,26.0300,-0.1600,0.0098,Positive
2015-08-05,26.8500,57790000.0000,0.9800,5139.9400,452960000.0000,0.6700,2313.8400,629.3600,-1.0800,2099.8000,0.3100,12.5100,26.2400,26.5900,0.2600,58690000.0000,-900000.0000,-0.6000,1.5800,5105.5500,34.3900,419370000.0000,33590000.0000,-0.1900,0.8600,2288.8000,25.0400,636.2400,-6.8800,0.3200,-1.4000,2093.3000,6.5000,-0.2200,0.5300,13.0000,-0.4900,25.8700,0.3700,-0.0142,Negative
2015-08-06,26.4700,76410000.0000,-1.4200,5056.4400,511220000.0000,-1.6200,2285.4700,620.9500,-1.3400,2083.6000,-0.7700,13.7700,28.3000,26.8500,-0.3800,57790000.0000,18620000.0000,0.9800,-2.4000,5139.9400,-83.5000,452960000.0000,58260000.0000,0.6700,-2.2900,2313.8400,-28.3700,629.3600,-8.4100,-1.0800,-0.2600,2099.8000,-16.2000,0.3100,-1.0800,12.5100,1.2600,26.2400,2.0600,-0.0128,Negative
2015-08-07,26.1300,79380000.0000,-1.2800,5043.5400,465430000.0000,-0.2600,2293.3800,620.4800,-0.0800,2077.6000,-0.2900,13.3900,28.9100,26.4700,-0.3400,76410000.0000,2970000.0000,-1.4200,0.1400,5056.4400,-12.9000,511220000.0000,-45790000.0000,-1.6200,1.3600,2285.4700,7.9100,620.9500,-0.4700,-1.3400,1.2600,2083.6000,-6.0000,-0.7700,0.4800,13.7700,-0.3800,28.3000,0.6100,0.0027,Neutral
2015-08-10,26.2000,52320000.0000,0.2700,5101.8000,435820000.0000,1.1600,2334.9300,625.7900,0.8600,2104.2000,1.2800,12.2300,26.4800,26.1300,0.0700,79380000.0000,-27060000.0000,-1.2800,1.5500,5043.5400,58.2600,465430000.0000,-29610000.0000,-0.2600,1.4200,2293.3800,41.5500,620.4800,5.3100,-0.0800,0.9400,2077.6000,26.6000,-0.2900,1.5700,13.3900,-1.1600,28.9100,-2.4300,0.0065,Neutral
2015-08-11,26.3700,53530000.0000,0.6500,5036.7900,451200000.0000,-1.2700,2292.6900,619.4800,-1.0100,2084.1000,-0.9600,13.7100,27.7600,26.2000,0.1700,52320000.0000,1210000.0000,0.2700,0.3800,5101.8000,-65.0100,435820000.0000,15380000.0000,1.1600,-2.4300,2334.9300,-42.2400,625.7900,-6.3100,0.8600,-1.8700,2104.2000,-20.1000,1.2800,-2.2400,12.2300,1.4800,26.4800,1.2800,-0.0027,Neutral
2015-08-12,26.3000,80290000.0000,-0.2700,5044.3900,474100000.0000,0.1500,2296.8700,616.9000,-0.4200,2086.1000,0.1000,13.6100,28.8200,26.3700,-0.0700,53530000.0000,26760000.0000,0.6500,-0.9200,5036.7900,7.6000,451200000.0000,22900000.0000,-1.2700,1.4200,2292.6900,4.1800,619.4800,-2.5800,-1.0100,0.5900,2084.1000,2.0000,-0.9600,1.0600,13.7100,-0.1000,27.7600,1.0600,0.0068,Neutral
2015-08-13,26.4800,57900000.0000,0.6800,5033.5600,376050000.0000,-0.2100,2283.8900,620.4500,0.5800,2083.4000,-0.1300,13.4900,28.8700,26.3000,0.1800,80290000.0000,-22390000.0000,-0.2700,0.9500,5044.3900,-10.8300,474100000.0000,-98050000.0000,0.1500,-0.3600,2296.8700,-12.9800,616.9000,3.5500,-0.4200,1.0000,2086.1000,-2.7000,0.1000,-0.2300,13.6100,-0.1200,28.8200,0.0500,0.0038,Neutral
2015-08-14,26.5800,39900000.0000,0.3800,5048.2300,343630000.0000,0.2900,2288.6600,621.1800,0.1200,2091.5000,0.3900,12.8300,27.8100,26.4800,0.1000,57900000.0000,-18000000.0000,0.6800,-0.3000,5033.5600,14.6700,376050000.0000,-32420000.0000,-0.2100,0.5000,2283.8900,4.7700,620.4500,0.7300,0.5800,-0.4600,2083.4000,8.1000,-0.1300,0.5200,13.4900,-0.6600,28.8700,-1.0600,0.0068,Neutral
2015-08-17,26.7600,51630000.0000,0.6800,5091.7000,360390000.0000,0.8600,2305.4900,627.1900,0.9700,2102.4000,0.5200,13.0200,26.4500,26.5800,0.1800,39900000.0000,11730000.0000,0.3800,0.3000,5048.2300,43.4700,343630000.0000,16760000.0000,0.2900,0.5700,2288.6600,16.8300,621.1800,6.0100,0.1200,0.8500,2091.5000,10.9000,0.3900,0.1300,12.8300,0.1900,27.8100,-1.3600,-0.0004,Neutral
2015-08-18,26.7500,41430000.0000,-0.0400,5059.3500,347370000.0000,-0.6400,2281.2600,627.8000,0.1000,2096.9000,-0.2600,13.7900,26.8800,26.7600,-0.0100,51630000.0000,-10200000.0000,0.6800,-0.7200,5091.7000,-32.3500,360390000.0000,-13020000.0000,0.8600,-1.5000,2305.4900,-24.2300,627.1900,0.6100,0.9700,-0.8700,2102.4000,-5.5000,0.5200,-0.7800,13.0200,0.7700,26.4500,0.4300,-0.0037,Neutral
2015-08-19,26.6500,46480000.0000,-0.3700,5019.0500,399250000.0000,-0.8000,2258.7300,626.3300,-0.2300,2079.6000,-0.8300,15.2500,27.4200,26.7500,-0.1000,41430000.0000,5050000.0000,-0.0400,-0.3300,5059.3500,-40.3000,347370000.0000,51880000.0000,-0.6400,-0.1600,2281.2600,-22.5300,627.8000,-1.4700,0.1000,-0.3300,2096.9000,-17.3000,-0.2600,-0.5700,13.7900,1.4600,26.8800,0.5400,-0.0323,Negative
2015-08-20,25.7900,88160000.0000,-3.2300,4877.4900,477700000.0000,-2.8200,2191.2400,608.8000,-2.8000,2035.7000,-2.1100,19.1400,32.7300,26.6500,-0.8600,46480000.0000,41680000.0000,-0.3700,-2.8600,5019.0500,-141.5600,399250000.0000,78450000.0000,-0.8000,-2.0200,2258.7300,-67.4900,626.3300,-17.5300,-0.2300,-2.5700,2079.6000,-43.9000,-0.8300,-1.2800,15.2500,3.8900,27.4200,5.3100,-0.0415,Negative
2015-08-21,24.7200,134130000.0000,-4.1500,4706.0400,716260000.0000,-3.5200,2122.3700,588.7700,-3.2900,1970.9000,-3.1800,28.0300,38.4800,25.7900,-1.0700,88160000.0000,45970000.0000,-3.2300,-0.9200,4877.4900,-171.4500,477700000.0000,238560000.0000,-2.8200,-0.7000,2191.2400,-68.8700,608.8000,-20.0300,-2.8000,-0.4900,2035.7000,-64.8000,-2.1100,-1.0700,19.1400,8.8900,32.7300,5.7500,-0.0627,Negative
2015-08-24,23.1700,201950000.0000,-6.2700,4526.2500,926380000.0000,-3.8200,2050.4200,565.1300,-4.0200,1893.2000,-3.9400,40.7400,52.1700,24.7200,-1.5500,134130000.0000,67820000.0000,-4.1500,-2.1200,4706.0400,-179.7900,716260000.0000,210120000.0000,-3.5200,-0.3000,2122.3700,-71.9500,588.7700,-23.6400,-3.2900,-0.7300,1970.9000,-77.7000,-3.1800,-0.7600,28.0300,12.7100,38.4800,13.6900,0.0065,Neutral
2015-08-25,23.3200,113590000.0000,0.6500,4506.4900,657530000.0000,-0.4400,2023.1200,562.8900,-0.4000,1867.6000,-1.3500,36.0200,47.6500,23.1700,0.1500,201950000.0000,-88360000.0000,-6.2700,6.9200,4526.2500,-19.7600,926380000.0000,-268850000.0000,-3.8200,3.3800,2050.4200,-27.3000,565.1300,-2.2400,-4.0200,3.6200,1893.2000,-25.6000,-3.9400,2.5900,40.7400,-4.7200,52.1700,-4.5200,0.0738,Positive
2015-08-26,25.0400,127170000.0000,7.3800,4697.5400,633100000.0000,4.2400,2116.1900,584.5700,3.8500,1940.5000,3.9000,30.3200,41.5200,23.3200,1.7200,113590000.0000,13580000.0000,0.6500,6.7300,4506.4900,191.0500,657530000.0000,-24430000.0000,-0.4400,4.6800,2023.1200,93.0700,562.8900,21.6800,-0.4000,4.2500,1867.6000,72.9000,-1.3500,5.2500,36.0200,-5.7000,47.6500,-6.1300,0.0351,Positive
2015-08-27,25.9200,122290000.0000,3.5100,4812.7100,590550000.0000,2.4500,2178.7500,598.3200,2.3500,1987.7000,2.4300,26.1000,38.3600,25.0400,0.8800,127170000.0000,-4880000.0000,7.3800,-3.8700,4697.5400,115.1700,633100000.0000,-42550000.0000,4.2400,-1.7900,2116.1900,62.5600,584.5700,13.7500,3.8500,-1.5000,1940.5000,47.2000,3.9000,-1.4700,30.3200,-4.2200,41.5200,-3.1600,-0.0008,Neutral
