date,amzn,amzn_volume,amzn_change_pct,ixic,ixic_volume,ixic_change_pct,nasdaqndxt,sp500_25,sp500_25_change_pct,spx,spx_change_pct,vixcls,vxazn,amzn_lag1,amzn_delta,amzn_volume_lag1,amzn_volume_delta,amzn_change_pct_lag1,amzn_change_pct_delta,ixic_lag1,ixic_delta,ixic_volume_lag1,ixic_volume_delta,ixic_change_pct_lag1,ixic_change_pct_delta,nasdaqndxt_lag1,nasdaqndxt_delta,sp500_25_lag1,sp500_25_delta,sp500_25_change_pct_lag1,sp500_25_change_pct_delta,spx_lag1,spx_delta,spx_change_pct_lag1,spx_change_pct_delta,vixcls_lag1,vixcls_delta,vxazn_lag1,vxazn_delta,amzn_next_return,stage1_significant,stage2_direction,label
2013-11-21,18.45,17.487752396344607,1.77,3969.16,19.823266676308744,1.22,1800.46,510.47,0.91,1795.8,0.81,12.66,27.75,18.13,0.32,17.383915886811124,3880000.0,-0.66,2.43,3921.27,47.89,19.81009523490071,5320000.0,-0.26,1.48,1777.65,22.81,505.87,4.6,-0.52,1.43,1781.4,14.4,-0.36,1.17,13.4,-0.74,28.31,-0.56,0.0092,0,1,Neutral
2013-11-22,18.62,17.899131173669762,0.92,3991.65,19.819521076709606,0.57,1801.94,513.59,0.61,1804.8,0.5,12.26,27.72,18.45,0.17,17.487752396344607,20020000.0,1.77,-0.85,3969.16,22.49,19.823266676308744,-1520000.0,1.22,-0.65,1800.46,1.48,510.47,3.12,0.91,-0.3,1795.8,9.0,0.81,-0.31,12.66,-0.4,27.75,-0.03,0.0113,0,1,Neutral
2013-11-25,18.83,17.900646197921922,1.13,3994.57,19.845137568572998,0.07,1798.16,513.95,0.07,1802.5,-0.13,12.79,28.75,18.62,0.21,17.899131173669762,90000.0,0.92,0.21,3991.65,2.92,19.819521076709606,10510000.0,0.57,-0.5,1801.94,-3.78,513.59,0.36,0.61,-0.54,1804.8,-2.3,0.5,-0.63,12.26,0.53,27.72,1.03,0.0127,0,1,Neutral
2013-11-26,19.07,17.815727592440002,1.27,4017.75,19.965217404936876,0.58,1802.34,516.7,0.54,1802.8,0.02,12.81,28.03,18.83,0.24,17.900646197921922,-4840000.0,1.13,0.14,3994.57,23.18,19.845137568572998,53020000.0,0.07,0.51,1798.16,4.18,513.95,2.75,0.07,0.47,1802.5,0.3,-0.13,0.15,12.79,0.02,28.75,-0.72,0.0142,0,1,Neutral
2013-11-27,19.34,17.63080239646393,1.42,4044.75,19.636779731039983,0.67,1810.92,518.38,0.33,1807.2,0.24,12.98,27.98,19.07,0.27,17.815727592440002,-9220000.0,1.27,0.15,4017.75,27.0,19.965217404936876,-131180000.0,0.58,0.09,1802.34,8.58,516.7,1.68,0.54,-0.21,1802.8,4.4,0.02,0.22,12.81,0.17,28.03,-0.05,0.0176,1,1,Positive
2013-11-29,19.68,17.689208469852133,1.76,4059.89,19.293729893964258,0.37,1812.47,519.14,0.15,1805.8,-0.08,13.7,28.63,19.34,0.34,17.63080239646393,2730000.0,1.42,0.34,4044.75,15.14,19.636779731039983,-97980000.0,0.67,-0.3,1810.92,1.55,518.38,0.76,0.33,-0.18,1807.2,-1.4,0.24,-0.32,12.98,0.72,27.98,0.65,-0.0036,0,0,Neutral
2013-12-02,19.61,18.36283975485798,-0.36,4045.26,19.81897778633358,-0.36,1810.8,516.54,-0.5,1800.9,-0.27,14.23,30.58,19.68,-0.07,17.689208469852133,46260000.0,1.76,-2.12,4059.89,-14.63,19.293729893964258,165410000.0,0.37,-0.73,1812.47,-1.67,519.14,-2.6,0.15,-0.65,1805.8,-4.9,-0.08,-0.19,13.7,0.53,28.63,1.95,-0.0194,1,0,Negative
2013-12-03,19.23,18.12160064003439,-1.94,4037.2,19.941899279513233,-0.2,1813.02,512.08,-0.86,1795.2,-0.32,14.55,30.01,19.61,-0.38,18.36283975485798,-20230000.0,-0.36,-1.58,4045.26,-8.06,19.81897778633358,52950000.0,-0.36,0.16,1810.8,2.22,516.54,-4.46,-0.5,-0.36,1800.9,-5.7,-0.27,-0.05,14.23,0.32,30.58,-0.57,0.0036,0,1,Neutral
2013-12-04,19.3,17.667995871903138,0.36,4038.0,19.939800000373808,0.02,1817.38,510.85,-0.24,1792.8,-0.13,14.7,29.94,19.23,0.07,18.12160064003439,-27040000.0,-1.94,2.3,4037.2,0.8,19.941899279513233,-960000.0,-0.2,0.22,1813.02,4.36,512.08,-1.23,-0.86,0.62,1795.2,-2.4,-0.32,0.19,14.55,0.15,30.01,-0.07,-0.0041,0,0,Neutral
2013-12-05,19.22,17.456511958059814,-0.41,4033.16,19.909035182520842,-0.12,1817.3,510.79,-0.01,1785.0,-0.44,15.08,29.81,19.3,-0.08,17.667995871903138,-8980000.0,0.36,-0.77,4038.0,-4.84,19.939800000373808,-13840000.0,0.02,-0.14,1817.38,-0.08,510.85,-0.06,-0.24,0.23,1792.8,-7.8,-0.13,-0.31,14.7,0.38,29.94,-0.13,0.0068,0,1,Neutral
2013-12-06,19.35,17.49837196490355,0.68,4062.52,19.838013397280037,0.73,1837.12,515.27,0.88,1805.1,1.13,13.79,28.37,19.22,0.13,17.456511958059814,1630000.0,-0.41,1.09,4033.16,29.36,19.909035182520842,-30370000.0,-0.12,0.85,1817.3,19.82,510.79,4.48,-0.01,0.89,1785.0,20.1,-0.44,1.57,15.08,-1.29,29.81,-1.44,-0.0057,0,0,Neutral
2013-12-09,19.24,17.828825832947672,-0.57,4068.75,19.824151740900298,0.15,1839.42,514.62,-0.13,1808.4,0.18,13.49,27.82,19.35,-0.11,17.49837196490355,15570000.0,0.68,-1.25,4062.52,6.23,19.838013397280037,-5680000.0,0.73,-0.58,1837.12,2.3,515.27,-0.65,0.88,-1.01,1805.1,3.3,1.13,-0.95,13.79,-0.3,28.37,-0.55,0.0078,0,1,Neutral
2013-12-10,19.39,17.819200770166418,0.78,4060.49,19.882615832848543,-0.2,1843.22,515.13,0.1,1802.6,-0.32,13.91,28.05,19.24,0.15,17.828825832947672,-530000.0,-0.57,1.35,4068.75,-8.26,19.824151740900298,24500000.0,0.15,-0.35,1839.42,3.8,514.62,0.51,-0.13,0.23,1808.4,-5.8,0.18,-0.5,13.49,0.42,27.82,0.23,-0.0144,0,0,Neutral
2013-12-11,19.11,17.70794293402309,-1.44,4003.81,19.95930985352229,-1.4,1817.89,510.01,-0.99,1782.2,-1.13,15.42,29.47,19.39,-0.28,17.819200770166418,-5770000.0,0.78,-2.22,4060.49,-56.68,19.882615832848543,34390000.0,-0.2,-1.2,1843.22,-25.33,515.13,-5.12,0.1,-1.09,1802.6,-20.4,-0.32,-0.81,13.91,1.51,28.05,1.42,-0.0026,0,0,Neutral
2013-12-12,19.06,17.564308525835486,-0.26,3998.4,19.92866162554242,-0.14,1807.9,507.98,-0.4,1775.5,-0.38,15.54,29.21,19.11,-0.05,17.70794293402309,-6560000.0,-1.44,1.18,4003.81,-5.41,19.95930985352229,-14060000.0,-1.4,1.26,1817.89,-9.99,510.01,-2.03,-0.99,0.59,1782.2,-6.7,-1.13,0.75,15.42,0.12,29.47,-0.26,0.0079,0,1,Neutral
2013-12-13,19.21,17.918153939529997,0.79,4000.97,19.776155010310617,0.06,1819.89,509.36,0.27,1775.3,-0.01,15.76,29.61,19.06,0.15,17.564308525835486,18030000.0,-0.26,1.05,3998.4,2.57,19.92866162554242,-63900000.0,-0.14,0.2,1807.9,11.99,507.98,1.38,-0.4,0.67,1775.5,-0.2,-0.38,0.37,15.54,0.22,29.21,0.4,0.0125,0,1,Neutral
2013-12-16,19.45,17.626165091137818,1.25,4029.52,19.951421711601036,0.71,1833.33,512.98,0.71,1786.5,0.63,16.03,30.25,19.21,0.24,17.918153939529997,-15320000.0,0.79,0.46,4000.97,28.55,19.776155010310617,74300000.0,0.06,0.65,1819.89,13.44,509.36,3.62,0.27,0.44,1775.3,11.2,-0.01,0.64,15.76,0.27,29.61,0.64,-0.0036,0,0,Neutral
2013-12-17,19.38,17.665019679293362,-0.36,4023.68,19.898071877748457,-0.14,1846.71,511.3,-0.33,1781.0,-0.31,16.21,31.52,19.45,-0.07,17.626165091137818,1790000.0,1.25,-1.61,4029.52,-5.84,19.951421711601036,-24010000.0,0.71,-0.85,1833.33,13.38,512.98,-1.68,0.71,-1.04,1786.5,-5.5,0.63,-0.94,16.03,0.18,30.25,1.27,0.0217,1,1,Positive
2013-12-18,19.8,18.06214694484093,2.17,4070.06,20.09794551688007,1.15,1860.97,519.3,1.56,1810.7,1.67,13.8,31.21,19.38,0.42,17.665019679293362,22900000.0,-0.36,2.53,4023.68,46.38,19.898071877748457,96940000.0,-0.14,1.29,1846.71,14.26,511.3,8.0,-0.33,1.89,1781.0,29.7,-0.31,1.98,16.21,-2.41,31.52,-0.31,-0.002,0,0,Neutral
2013-12-19,19.76,17.698928326962452,-0.2,4058.14,19.856241348754992,-0.29,1851.97,518.45,-0.16,1809.6,-0.06,14.15,31.64,19.8,-0.04,18.06214694484093,-21280000.0,2.17,-2.37,4070.06,-11.92,20.09794551688007,-114890000.0,1.15,-1.44,1860.97,-9.0,519.3,-0.85,1.56,-1.72,1810.7,-1.1,1.67,-1.73,13.8,0.35,31.21,0.43,0.0177,1,1,Positive
2013-12-20,20.11,18.428351260180172,1.77,4104.74,20.94640938906062,1.15,1872.84,520.45,0.39,1818.3,0.48,13.79,31.51,19.76,0.35,17.698928326962452,52180000.0,-0.2,1.97,4058.14,46.6,19.856241348754992,829800000.0,-0.29,1.44,1851.97,20.87,518.45,2.0,-0.16,0.55,1809.6,8.7,-0.06,0.54,14.15,-0.36,31.64,-0.13,0.002,0,1,Neutral
2013-12-23,20.15,17.790320570274055,0.2,4148.9,19.867011320870642,1.08,1890.34,523.05,0.5,1828.0,0.53,13.04,32.17,20.11,0.04,18.428351260180172,-47530000.0,1.77,-1.57,4104.74,44.16,20.94640938906062,-825250000.0,1.15,-0.07,1872.84,17.5,520.45,2.6,0.39,0.11,1818.3,9.7,0.48,0.05,13.79,-0.75,31.51,0.66,-0.0094,0,0,Neutral
2013-12-24,19.96,17.1336886201251,-0.94,4155.42,19.0644801101349,0.16,1894.05,524.46,0.27,1833.3,0.29,12.48,32.52,20.15,-0.19,17.790320570274055,-25630000.0,0.2,-1.14,4148.9,6.52,19.867011320870642,-234380000.0,1.08,-0.92,1890.34,3.71,523.05,1.41,0.5,-0.23,1828.0,5.3,0.53,-0.24,13.04,-0.56,32.17,0.35,0.013,0,1,Neutral
2013-12-26,20.22,17.437983106597148,1.3,4167.18,19.44862018290286,0.28,1895.1,527.84,0.64,1842.0,0.47,12.33,33.35,19.96,0.26,17.1336886201251,9820000.0,-0.94,2.24,4155.42,11.76,19.0644801101349,89160000.0,0.16,0.12,1894.05,1.05,524.46,3.38,0.27,0.37,1833.3,8.7,0.29,0.18,12.48,-0.15,32.52,0.83,-0.0158,1,0,Negative
2013-12-27,19.9,17.49812042422185,-1.58,4156.59,19.462899035951025,-0.25,1895.45,526.0,-0.35,1841.4,-0.03,12.46,34.02,20.22,-0.32,17.437983106597148,2320000.0,1.3,-2.88,4167.18,-10.59,19.44862018290286,4020000.0,0.28,-0.53,1895.1,0.35,527.84,-1.84,0.64,-0.99,1842.0,-0.6,0.47,-0.5,12.33,0.13,33.35,0.67,-0.0116,0,0,Neutral
2013-12-30,19.67,17.72272202649166,-1.16,4154.2,19.538539953252723,-0.06,1899.7,527.97,0.37,1841.1,-0.02,13.56,35.01,19.9,-0.23,17.49812042422185,10010000.0,-1.58,0.42,4156.59,-2.39,19.462899035951025,22280000.0,-0.25,0.19,1895.45,4.25,526.0,1.97,-0.35,0.72,1841.4,-0.3,-0.03,0.01,12.46,1.1,34.02,0.99,0.0137,0,1,Neutral
2013-12-31,19.94,17.502888910989498,1.37,4176.59,19.682969627931193,0.54,1910.92,530.1,0.4,1848.4,0.4,13.72,34.87,19.67,0.27,17.72272202649166,-9820000.0,-1.16,2.53,4154.2,22.39,19.538539953252723,47520000.0,-0.06,0.6,1899.7,11.22,527.97,2.13,0.37,0.03,1841.1,7.3,-0.02,0.42,13.56,0.16,35.01,-0.14,-0.002,0,0,Neutral
2014-01-02,19.9,17.57204868391651,-0.2,4143.07,19.875170994720204,-0.8,1886.81,527.44,-0.5,1832.0,-0.89,14.23,35.38,19.94,-0.04,17.502888910989498,2860000.0,1.37,-1.57,4176.59,-33.52,19.682969627931193,74880000.0,0.54,-1.34,1910.92,-24.11,530.1,-2.66,0.4,-0.9,1848.4,-16.4,0.4,-1.29,13.72,0.51,34.87,0.51,-0.004,0,0,Neutral
2014-01-03,19.82,17.605817827296985,-0.4,4131.91,19.760695539336492,-0.27,1883.21,526.13,-0.25,1831.4,-0.03,13.76,35.58,19.9,-0.08,17.57204868391651,1470000.0,-0.2,-0.2,4143.07,-11.16,19.875170994720204,-46320000.0,-0.8,0.53,1886.81,-3.6,527.44,-1.31,-0.5,0.25,1832.0,-0.6,-0.89,0.86,14.23,-0.47,35.38,0.2,-0.0071,0,0,Neutral
2014-01-06,19.68,17.965605151053794,-0.71,4113.68,20.0812869448611,-0.44,1876.46,523.0,-0.59,1826.8,-0.25,13.55,35.95,19.82,-0.14,17.605817827296985,19170000.0,-0.4,-0.31,4131.91,-18.23,19.760695539336492,144340000.0,-0.27,-0.17,1883.21,-6.75,526.13,-3.13,-0.25,-0.34,1831.4,-4.6,-0.03,-0.22,13.76,-0.21,35.58,0.37,0.0112,0,1,Neutral
2014-01-07,19.9,17.461743463445963,1.12,4153.18,20.05681901016373,0.96,1897.71,525.93,0.56,1837.9,0.61,12.92,34.29,19.68,0.22,17.965605151053794,-25110000.0,-0.71,1.83,4113.68,39.5,20.0812869448611,-12720000.0,-0.44,1.4,1876.46,21.25,523.0,2.93,-0.59,1.15,1826.8,11.1,-0.25,0.86,13.55,-0.63,35.95,-1.66,0.0101,0,1,Neutral
2014-01-08,20.1,17.651516098548132,1.01,4165.61,20.116920013156726,0.3,1912.25,525.03,-0.17,1837.5,-0.02,12.87,34.86,19.9,0.2,17.461743463445963,8010000.0,1.12,-0.11,4153.18,12.43,20.05681901016373,31810000.0,0.96,-0.66,1897.71,14.54,525.93,-0.9,0.56,-0.73,1837.9,-0.4,0.61,-0.63,12.92,-0.05,34.29,0.57,-0.0025,0,0,Neutral
2014-01-09,20.05,17.555083150157987,-0.25,4156.19,20.070108306524222,-0.23,1899.77,524.4,-0.12,1838.1,0.03,12.89,35.29,20.1,-0.05,17.651516098548132,-4260000.0,1.01,-1.26,4165.61,-9.42,20.116920013156726,-24940000.0,0.3,-0.53,1912.25,-12.48,525.03,-0.63,-0.17,0.05,1837.5,0.6,-0.02,0.05,12.87,0.02,34.86,0.43,-0.0085,0,0,Neutral
2014-01-10,19.88,17.79761918960539,-0.85,4174.66,19.996313653842872,0.44,1907.28,526.38,0.38,1842.4,0.23,12.14,34.56,20.05,-0.17,17.555083150157987,11550000.0,-0.25,-0.6,4156.19,18.47,20.070108306524222,-37020000.0,-0.23,0.67,1899.77,7.51,524.4,1.98,-0.12,0.5,1838.1,4.3,0.03,0.2,12.89,-0.75,35.29,-0.73,-0.0166,1,0,Negative
2014-01-13,19.55,17.857333018492696,-1.66,4113.3,20.12441013749342,-1.47,1879.88,516.14,-1.95,1819.2,-1.26,13.28,38.71,19.88,-0.33,17.79761918960539,3300000.0,-0.85,-0.81,4174.66,-61.36,19.996313653842872,66060000.0,0.44,-1.91,1907.28,-27.4,526.38,-10.24,0.38,-2.33,1842.4,-23.2,0.23,-1.49,12.14,1.14,34.56,4.15,0.0169,1,1,Positive
2014-01-14,19.88,17.66160743463921,1.69,4183.02,19.96909395667454,1.69,1919.61,520.09,0.77,1838.9,1.08,12.28,37.55,19.55,0.33,17.857333018492696,-10120000.0,-1.66,3.35,4113.3,69.72,20.12441013749342,-79040000.0,-1.47,3.16,1879.88,39.73,516.14,3.95,-1.95,2.72,1819.2,19.7,-1.26,2.34,13.28,-1.0,38.71,-1.16,-0.0045,0,0,Neutral
2014-01-15,19.79,17.796686440744416,-0.45,4214.88,20.0128300682838,0.76,1945.95,521.32,0.24,1848.4,0.52,12.28,36.45,19.88,-0.09,17.66160743463921,6770000.0,1.69,-2.14,4183.02,31.86,19.96909395667454,21030000.0,1.69,-0.93,1919.61,26.34,520.09,1.23,0.77,-0.53,1838.9,9.5,1.08,-0.56,12.28,0.0,37.55,-1.1,0.0,0,0,Neutral
2014-01-16,19.79,17.767715372237546,0.0,4218.69,19.9465631214536,0.09,1940.99,518.92,-0.46,1845.9,-0.14,12.53,38.65,19.79,0.0,17.796686440744416,-1530000.0,-0.45,0.45,4214.88,3.81,20.0128300682838,-31510000.0,0.76,-0.67,1945.95,-4.96,521.32,-2.4,0.24,-0.7,1848.4,-2.5,0.52,-0.66,12.28,0.25,36.45,2.2,0.0096,0,1,Neutral
2014-01-17,19.98,18.317318242046145,0.96,4197.58,20.244229537284344,-0.5,1933.06,516.43,-0.48,1838.7,-0.39,12.44,37.46,19.79,0.19,17.767715372237546,38130000.0,0.0,0.96,4218.69,-21.11,19.9465631214536,159460000.0,0.09,-0.59,1940.99,-7.93,518.92,-2.49,-0.46,-0.02,1845.9,-7.2,-0.14,-0.25,12.53,-0.09,38.65,-1.19,0.0185,1,1,Positive
2014-01-21,20.35,17.94987681054867,1.85,4225.76,20.035762700760294,0.67,1942.24,515.49,-0.18,1843.8,0.28,12.87,37.62,19.98,0.37,18.317318242046145,-27730000.0,0.96,0.89,4197.58,28.18,20.244229537284344,-116550000.0,-0.5,1.17,1933.06,9.18,516.43,-0.94,-0.48,0.3,1838.7,5.1,-0.39,0.67,12.44,0.43,37.46,0.16,-0.0059,0,0,Neutral
2014-01-22,20.23,17.538791462950133,-0.59,4243.0,19.995610025993024,0.41,1953.07,516.86,0.27,1844.9,0.06,12.84,36.3,20.35,-0.12,17.94987681054867,-21050000.0,1.85,-2.44,4225.76,17.24,20.035762700760294,-19790000.0,0.67,-0.26,1942.24,10.83,515.49,1.37,-0.18,0.45,1843.8,1.1,0.28,-0.22,12.87,-0.03,37.62,-1.32,-0.0119,0,0,Neutral
2014-01-23,19.99,17.918649684388605,-1.19,4218.88,20.12459212442693,-0.57,1941.78,513.29,-0.69,1828.5,-0.89,13.77,36.92,20.23,-0.24,17.538791462950133,19130000.0,-0.59,-0.6,4243.0,-24.12,19.995610025993024,66500000.0,0.41,-0.98,1953.07,-11.29,516.86,-3.57,0.27,-0.96,1844.9,-16.4,0.06,-0.95,12.84,0.93,36.3,0.62,-0.0305,1,0,Negative
2014-01-24,19.38,18.318204963442234,-3.05,4128.17,20.223973450641648,-2.15,1901.5,503.43,-1.92,1790.3,-2.09,18.14,38.91,19.99,-0.61,17.918649684388605,29730000.0,-1.19,-1.86,4218.88,-90.71,20.12459212442693,57420000.0,-0.57,-1.58,1941.78,-40.28,513.29,-9.86,-0.69,-1.23,1828.5,-38.2,-0.89,-1.2,13.77,4.37,36.92,1.99,-0.0036,0,0,Neutral
2014-01-27,19.31,18.183691798490372,-0.36,4083.61,20.17774524510904,-1.08,1886.0,501.45,-0.39,1781.6,-0.49,17.42,40.2,19.38,-0.07,18.318204963442234,-11360000.0,-3.05,2.69,4128.17,-44.56,20.223973450641648,-27420000.0,-2.15,1.07,1901.5,-15.5,503.43,-1.98,-1.92,1.53,1790.3,-8.7,-2.09,1.6,18.14,-0.72,38.91,1.29,0.0212,1,1,Positive
2014-01-28,19.72,17.876470693399256,2.12,4097.96,20.0230739022739,0.35,1894.96,505.2,0.75,1792.5,0.61,15.8,39.82,19.31,0.41,18.183691798490372,-20870000.0,-0.36,2.48,4083.61,14.35,20.17774524510904,-83050000.0,-1.08,1.43,1886.0,8.96,501.45,3.75,-0.39,1.14,1781.6,10.9,-0.49,1.1,17.42,-1.62,40.2,-0.38,-0.0259,1,0,Negative
2014-01-29,19.21,18.03487120821069,-2.59,4051.43,20.135289155792346,-1.14,1877.93,496.67,-1.69,1774.2,-1.02,17.35,42.63,19.72,-0.51,17.876470693399256,9960000.0,2.12,-4.71,4097.96,-46.53,20.0230739022739,58960000.0,0.35,-1.49,1894.96,-17.03,505.2,-8.53,0.75,-2.44,1792.5,-18.3,0.61,-1.63,15.8,1.55,39.82,2.81,0.0489,1,1,Positive
2014-01-30,20.15,19.20000562534052,4.89,4123.12,20.04518459502893,1.77,1904.66,504.9,1.66,1794.2,1.13,17.29,47.0,19.21,0.94,18.03487120821069,150010000.0,-2.59,7.48,4051.43,71.69,20.135289155792346,-47860000.0,-1.14,2.91,1877.93,26.73,496.67,8.23,-1.69,3.35,1774.2,20.0,-1.02,2.15,17.35,-0.06,42.63,4.37,-0.1102,1,0,Negative
2014-01-31,17.93,19.59511144898726,-11.02,4103.88,20.2409304851999,-0.47,1897.65,498.48,-1.27,1782.6,-0.65,18.41,32.17,20.15,-2.22,19.20000562534052,105630000.0,4.89,-15.91,4123.12,-19.24,20.04518459502893,109750000.0,1.77,-2.24,1904.66,-7.01,504.9,-6.42,1.66,-2.93,1794.2,-11.6,1.13,-1.78,17.29,1.12,47.0,-14.83,-0.0346,1,0,Negative
2014-02-03,17.31,19.142512563230834,-3.46,3996.96,20.31224029976596,-2.61,1849.97,485.19,-2.67,1741.9,-2.28,21.44,35.88,17.93,-0.62,19.59511144898726,-117810000.0,-11.02,7.56,4103.88,-106.92,20.2409304851999,45630000.0,-0.47,-2.14,1897.65,-47.68,498.48,-13.29,-1.27,-1.4,1782.6,-40.7,-0.65,-1.63,18.41,3.03,32.17,3.71,0.0052,0,1,Neutral
2014-02-04,17.4,18.384224217313044,0.52,4031.52,20.145320587857523,0.86,1863.97,490.85,1.17,1755.2,0.76,19.11,32.27,17.31,0.09,19.142512563230834,-109400000.0,-3.46,3.98,3996.96,34.56,20.31224029976596,-101920000.0,-2.61,3.47,1849.97,14.0,485.19,5.66,-2.67,3.84,1741.9,13.3,-2.28,3.04,21.44,-2.33,35.88,-3.61,-0.0046,0,0,Neutral
2014-02-05,17.32,18.30167196863396,-0.46,4011.55,20.098244487302352,-0.5,1857.02,491.62,0.16,1751.6,-0.21,19.95,33.52,17.4,-0.08,18.384224217313044,-7640000.0,0.52,-0.98,4031.52,-19.97,20.145320587857523,-25800000.0,0.86,-1.36,1863.97,-6.95,490.85,0.77,1.17,-1.01,1755.2,-3.6,0.76,-0.97,19.11,0.84,32.27,1.25,0.0237,1,1,Positive
2014-02-06,17.73,18.01736334286948,2.37,4057.12,19.99127387464212,1.14,1890.27,501.79,2.07,1773.4,1.24,17.23,31.61,17.32,0.41,18.30167196863396,-21970000.0,-0.46,2.83,4011.55,45.57,20.098244487302352,-54300000.0,-0.5,1.64,1857.02,33.25,491.62,10.17,0.16,1.91,1751.6,21.8,-0.21,1.45,19.95,-2.72,33.52,-1.91,0.018,1,1,Positive
2014-02-07,18.05,18.280728795027105,1.8,4125.86,20.093844349143534,1.69,1922.3,508.11,1.26,1797.0,1.33,15.29,30.32,17.73,0.32,18.01736334286948,20130000.0,2.37,-0.57,4057.12,68.74,19.99127387464212,51950000.0,1.14,0.55,1890.27,32.03,501.79,6.32,2.07,-0.81,1773.4,23.6,1.24,0.09,17.23,-1.94,31.61,-1.29,-0.0006,0,0,Neutral
2014-02-10,18.04,18.049906890122685,-0.06,4148.17,19.963786529833282,0.54,1933.09,507.9,-0.04,1799.8,0.16,15.26,29.61,18.05,-0.01,18.280728795027105,-17920000.0,1.8,-1.86,4125.86,22.31,20.093844349143534,-64990000.0,1.69,-1.15,1922.3,10.79,508.11,-0.21,1.26,-1.3,1797.0,2.8,1.33,-1.17,15.29,-0.03,30.32,-0.71,0.0028,0,1,Neutral
2014-02-11,18.09,17.98217579726988,0.28,4191.05,19.986124972790527,1.03,1957.87,511.56,0.72,1819.8,1.11,14.51,29.56,18.04,0.05,18.049906890122685,-4520000.0,-0.06,0.34,4148.17,42.88,19.963786529833282,10570000.0,0.54,0.49,1933.09,24.78,507.9,3.66,-0.04,0.76,1799.8,20.0,0.16,0.95,15.26,-0.75,29.61,-0.05,-0.0348,1,0,Negative
2014-02-12,17.46,18.698160961496455,-3.48,4201.29,20.019138597565384,0.24,1966.99,511.82,0.05,1819.3,-0.03,14.3,32.02,18.09,-0.63,17.98217579726988,67480000.0,0.28,-3.76,4191.05,10.24,19.986124972790527,16060000.0,1.03,-0.79,1957.87,9.12,511.56,0.26,0.72,-0.67,1819.8,-0.5,1.11,-1.14,14.51,-0.21,29.56,2.46,0.0229,1,1,Positive
2014-02-13,17.86,18.24191287731514,2.29,4240.67,20.10338770717261,0.94,1991.12,514.03,0.43,1829.8,0.58,14.14,29.18,17.46,0.4,18.698160961496455,-48350000.0,-3.48,5.77,4201.29,39.38,20.019138597565384,43470000.0,0.24,0.7,1966.99,24.13,511.82,2.21,0.05,0.38,1819.3,10.5,-0.03,0.61,14.3,-0.16,32.02,-2.84,0.0006,0,1,Neutral
2014-02-14,17.87,18.070981427936466,0.06,4244.02,19.935654121123985,0.08,1999.86,516.93,0.56,1838.6,0.48,13.57,28.41,17.86,0.01,18.24191287731514,-13140000.0,2.29,-2.23,4240.67,3.35,20.10338770717261,-83080000.0,0.94,-0.86,1991.12,8.74,514.03,2.9,0.43,0.13,1829.8,8.8,0.58,-0.1,14.14,-0.57,29.18,-0.77,-0.0106,0,0,Neutral
2014-02-18,17.68,18.4207807489517,-1.06,4272.78,20.02685333301604,0.68,2004.69,517.36,0.08,1840.8,0.12,13.87,28.17,17.87,-0.19,18.070981427936466,29520000.0,0.06,-1.12,4244.02,28.76,19.935654121123985,43440000.0,0.08,0.6,1999.86,4.83,516.93,0.43,0.56,-0.48,1838.6,2.2,0.48,-0.36,13.57,0.3,28.41,-0.24,-0.0175,1,0,Negative
2014-02-19,17.37,18.240476955104025,-1.75,4237.95,20.017560129164345,-0.82,2003.65,512.67,-0.91,1828.8,-0.65,15.5,29.48,17.68,-0.31,18.4207807489517,-16500000.0,-1.06,-0.69,4272.78,-34.83,20.02685333301604,-4610000.0,0.68,-1.5,2004.69,-1.04,517.36,-4.69,0.08,-0.99,1840.8,-12.0,0.12,-0.77,13.87,1.63,28.17,1.31,0.0069,0,1,Neutral
2014-02-20,17.49,18.063005313980064,0.69,4267.55,20.019057711049285,0.7,2016.51,515.62,0.58,1839.8,0.6,14.79,28.47,17.37,0.12,18.240476955104025,-13580000.0,-1.75,2.44,4237.95,29.6,20.017560129164345,740000.0,-0.82,1.52,2003.65,12.86,512.67,2.95,-0.91,1.49,1828.8,11.0,-0.65,1.25,15.5,-0.71,29.48,-1.01,-0.0086,0,0,Neutral
2014-02-21,17.34,18.24918043766084,-0.86,4263.41,20.192594586659787,-0.1,2015.61,516.5,0.17,1836.2,-0.2,14.68,27.49,17.49,-0.15,18.063005313980064,14310000.0,0.69,-1.55,4267.55,-4.14,20.019057711049285,93710000.0,0.7,-0.8,2016.51,-0.9,515.62,0.88,0.58,-0.41,1839.8,-3.6,0.6,-0.8,14.79,-0.11,28.47,-0.98,0.0144,0,1,Neutral
2014-02-24,17.59,18.105147757054706,1.44,4292.97,20.098281852321158,0.69,2025.23,519.34,0.55,1847.6,0.62,14.23,25.97,17.34,0.25,18.24918043766084,-11300000.0,-0.86,2.3,4263.41,29.56,20.192594586659787,-52940000.0,-0.1,0.79,2015.61,9.62,516.5,2.84,0.17,0.38,1836.2,11.4,-0.2,0.82,14.68,-0.45,27.49,-1.52,0.0188,1,1,Positive
